,Unnamed: 0,Date/Time,Day,Hour,RT Price $/MW,DA Price $/MW,Gas Price $/mmBtu,Gas Basis $/mmBtu,Load ,Temperature °F,Wind Speed MPH,RT Heat Rate ,DA Heat Rate ,Return $,Return $/MW,Return %,Cum. Return $,Dates,Time,Year,Month,Date,DateAPIFormat,Sunrise,Sunset,Day_Length,dateJoinFormat,date_time,wind_gust_set_1,weather_condition_set_1d,pressure_set_1d,wind_direction_set_1,relative_humidity_set_1,wind_speed_set_1,peak_wind_speed_set_1,air_temp_set_1
6033,14191,2022-04-23 21:00:00,23,21,55.0775,53.29,6.55,0.0,16229.76,69.1,19.6,8.408778626,8.135877863,1.7875,1.7875,0.033542879,-10843.585,2022-04-23,21:00:00,2022,4,04/2/222,20220423,2022-04-23 06:18:01-07:00,2022-04-24T02:41:54+00:00,48233,04/23/2022 21:00:00,2022-04-23 21:00:00-07:00,,,88403.15,280.0,14.12,8.746,,19.0
6034,14192,2022-10-18 09:00:00,18,9,55.0775,59.55,6.02,0.0,13177.64,48.0,5.8,9.149086379,9.892026578,-4.4725,-4.4725,-0.075104954,-22970.205,2022-10-18,09:00:00,2022,10,10/1/222,20221018,2022-10-18 07:09:09-07:00,2022-10-19T01:24:25+00:00,40516,10/18/2022 09:00:00,2022-10-18 09:00:00-07:00,,,90005.63,150.0,71.47,3.601,,12.0
6035,14194,2022-06-27 23:00:00,27,23,55.1075,59.87,5.89,0.0,20958.77,71.1,10.4,9.356112054,10.16468591,-4.7625,-4.7625,-0.079547353,-31075.6425,2022-06-27,23:00:00,2022,6,06/2/222,20220627,2022-06-27 05:48:38-07:00,2022-06-28T03:21:04+00:00,52346,06/27/2022 23:00:00,2022-06-27 23:00:00-07:00,,,89975.95,120.0,49.15,5.144,,20.0
6036,14195,2022-09-05 10:00:00,5,10,55.13,58.0,8.98,0.0,14255.53,75.0,8.1,6.139198218,6.458797327,-2.87,-2.87,-0.049482759,-22064.665,2022-09-05,10:00:00,2022,9,09/0/222,20220905,2022-09-05 06:36:21-07:00,2022-09-06T02:24:13+00:00,46072,09/05/2022 10:00:00,2022-09-05 10:00:00-07:00,,,89234.07,250.0,31.27,3.087,,31.0
6037,14196,2022-11-24 02:00:00,24,2,55.1425,20.94,6.46,0.0,11720.07,37.0,18.4,8.535990712,3.241486068,34.2025,34.2025,1.633357211,-26334.1775,2022-11-24,02:00:00,2022,11,11/2/222,20221124,2022-11-24 06:43:41-08:00,2022-11-25T00:53:15+00:00,36574,11/24/2022 02:00:00,2022-11-24 02:00:00-08:00,12.347,,88788.94,350.0,48.05,8.231,,4.0
6038,14197,2022-10-09 03:00:00,9,3,55.1575,37.58,6.22,0.0,10679.13,53.1,9.2,8.867765273,6.041800643,17.5775,17.5775,0.467735498,-25774.365,2022-10-09,03:00:00,2022,10,10/0/222,20221009,2022-10-09 07:01:42-07:00,2022-10-10T01:36:02+00:00,41660,10/09/2022 03:00:00,2022-10-09 03:00:00-07:00,,mist,89946.28,260.0,100.0,2.572,,11.0
6039,14198,2022-03-30 20:00:00,30,20,55.16,191.34,5.31,0.0,13383.01,50.0,10.4,10.38794727,36.03389831,-136.18,-136.18,-0.711717362,-6529.5575,2022-03-30,20:00:00,2022,3,03/3/222,20220330,2022-03-30 06:49:27-07:00,2022-03-31T02:22:40+00:00,45193,03/30/2022 20:00:00,2022-03-30 20:00:00-07:00,,,88521.86,10.0,75.14,8.231,,4.0
6040,14199,2023-01-30 06:00:00,30,6,55.1875,26.55,2.79,0.0,21638.31,8.1,10.4,19.78046595,9.516129032,28.6375,28.6375,1.078625235,-37882.135,2023-01-30,06:00:00,2023,1,01/3/223,20230130,2023-01-30 07:00:19-08:00,2023-01-31T01:29:37+00:00,37758,01/30/2023 06:00:00,2023-01-30 06:00:00-08:00,,,89679.2,30.0,78.1,3.601,,-13.0
6041,14203,2022-06-02 01:00:00,2,1,55.26,63.65,8.42,0.0,15583.94,54.0,9.2,6.562945368,7.559382423,-8.39,-8.39,-0.131814611,-20456.3575,2022-06-02,01:00:00,2022,6,06/0/222,20220602,2022-06-02 05:47:10-07:00,2022-06-03T03:12:21+00:00,51911,06/02/2022 01:00:00,2022-06-02 01:00:00-07:00,,"light rain,mist",89412.12,20.0,93.6,5.659,,12.0
6042,14205,2022-06-10 02:00:00,10,2,55.2775,50.9,8.26,0.0,16916.5,66.9,11.5,6.692191283,6.162227603,4.3775,4.3775,0.086001965,-22810.6975,2022-06-10,02:00:00,2022,6,06/1/222,20220610,2022-06-10 05:45:51-07:00,2022-06-11T03:16:36+00:00,52245,06/10/2022 02:00:00,2022-06-10 02:00:00-07:00,,,88937.31,190.0,88.11,5.144,,18.0
6043,14206,2022-03-26 15:00:00,26,15,55.295,42.54,5.49,0.0,13153.68,73.0,8.1,10.071949,7.74863388,12.755,12.755,0.299835449,-6748.7675,2022-03-26,15:00:00,2022,3,03/2/222,20220326,2022-03-26 06:55:03-07:00,2022-03-27T02:19:28+00:00,44665,03/26/2022 15:00:00,2022-03-26 15:00:00-07:00,,,88907.64,150.0,16.94,6.173,,26.0
6044,14207,2022-10-07 15:00:00,7,15,55.295,72.47,6.91,0.0,18633.13,55.9,13.8,8.002170767,10.48769899,-17.175,-17.175,-0.236994618,-25789.3825,2022-10-07,15:00:00,2022,10,10/0/222,20221007,2022-10-07 07:00:07-07:00,2022-10-08T01:38:44+00:00,41917,10/07/2022 15:00:00,2022-10-07 15:00:00-07:00,,,90154.01,20.0,87.48,5.659,,11.0
6045,14209,2022-06-05 16:00:00,5,16,55.31,90.18,8.36,0.0,23349.78,96.1,10.4,6.616028708,10.78708134,-34.87,-34.87,-0.386671102,-21243.3125,2022-06-05,16:00:00,2022,6,06/0/222,20220605,2022-06-05 05:46:28-07:00,2022-06-06T03:14:04+00:00,52056,06/05/2022 16:00:00,2022-06-05 16:00:00-07:00,,,87958.02,40.0,12.59,4.116,,35.0
6046,14210,2022-12-11 01:00:00,11,1,55.3175,41.28,5.0,0.0,11392.94,32.0,5.8,11.0635,8.256,14.0375,14.0375,0.340055717,-26240.125,2022-12-11,01:00:00,2022,12,12/1/222,20221211,2022-12-11 06:58:10-08:00,2022-12-12T00:51:58+00:00,35628,12/11/2022 01:00:00,2022-12-11 01:00:00-08:00,,,89412.12,230.0,92.91,5.144,,-1.0
6047,14213,2022-05-23 21:00:00,23,21,55.35,58.33,7.98,0.0,16835.29,55.0,18.4,6.936090226,7.30952381,-2.98,-2.98,-0.051088634,-17588.3575,2022-05-23,21:00:00,2022,5,05/2/222,20220523,2022-05-23 05:51:16-07:00,2022-05-24T03:05:42+00:00,51266,05/23/2022 21:00:00,2022-05-23 21:00:00-07:00,16.462,"light rain,mist",88729.58,160.0,100.0,12.347,,13.0
6048,14214,2022-07-29 02:00:00,29,2,55.3575,61.16,8.66,0.0,20068.93,77.0,4.6,6.392321016,7.062355658,-5.8025,-5.8025,-0.094874101,-11994.8025,2022-07-29,02:00:00,2022,7,07/2/222,20220729,2022-07-29 06:07:55-07:00,2022-07-30T03:08:27+00:00,50432,07/29/2022 02:00:00,2022-07-29 02:00:00-07:00,,"rain,mist",89530.82,360.0,93.94,7.717,,19.0
6049,14216,2022-05-27 02:00:00,27,2,55.44,59.03,9.07,0.0,11784.72,62.1,10.4,6.112458655,6.508269019,-3.59,-3.59,-0.060816534,-18178.6025,2022-05-27,02:00:00,2022,5,05/2/222,20220527,2022-05-27 05:49:18-07:00,2022-05-28T03:08:30+00:00,51552,05/27/2022 02:00:00,2022-05-27 02:00:00-07:00,,,89293.42,170.0,55.15,4.63,,16.0
6050,14217,2023-03-14 09:00:00,14,9,55.44,37.9,2.45,0.0,15948.45,35.1,10.4,22.62857143,15.46938776,17.54,17.54,0.462796834,-38982.67,2023-03-14,09:00:00,2023,3,03/1/223,20230314,2023-03-14 07:12:10-07:00,2023-03-15T02:09:33+00:00,43043,03/14/2023 09:00:00,2023-03-14 09:00:00-07:00,13.376,,89619.85,200.0,60.77,10.289,,6.0
6051,14218,2022-05-01 04:00:00,1,4,55.49,32.85,6.84,0.0,10329.37,51.1,11.5,8.112573099,4.802631579,22.64,22.64,0.689193303,-13048.1825,2022-05-01,04:00:00,2022,5,05/0/222,20220501,2022-05-01 06:09:06-07:00,2022-05-02T02:48:25+00:00,49159,05/01/2022 04:00:00,2022-05-01 04:00:00-07:00,,,88996.66,110.0,34.67,5.144,,11.0
6052,14220,2022-07-31 13:00:00,31,13,55.495,80.33,8.66,0.0,24186.39,90.0,13.8,6.408198614,9.275981524,-24.835,-24.835,-0.309162206,-12889.91,2022-07-31,13:00:00,2022,7,07/3/222,20220731,2022-07-31 06:09:25-07:00,2022-08-01T03:06:46+00:00,50241,07/31/2022 13:00:00,2022-07-31 13:00:00-07:00,,,89293.42,220.0,30.66,5.659,,36.0
6053,14221,2022-08-10 03:00:00,10,3,55.5025,55.75,7.88,0.0,15902.42,70.0,6.9,7.043464467,7.074873096,-0.2475,-0.2475,-0.004439462,-14464.1825,2022-08-10,03:00:00,2022,8,08/1/222,20220810,2022-08-10 06:17:00-07:00,2022-08-11T02:57:03+00:00,49203,08/10/2022 03:00:00,2022-08-10 03:00:00-07:00,,,89619.85,90.0,68.81,2.058,,22.0
6054,14223,2022-12-10 22:00:00,10,22,55.51,41.67,5.0,0.0,13228.07,34.0,8.1,11.102,8.334,13.84,13.84,0.332133429,-26322.1025,2022-12-10,22:00:00,2022,12,12/1/222,20221210,2022-12-10 06:57:26-08:00,2022-12-11T00:51:47+00:00,35661,12/10/2022 22:00:00,2022-12-10 22:00:00-08:00,,,89501.15,210.0,86.48,2.058,,1.0
6055,14224,2022-11-21 12:00:00,21,12,55.525,56.95,6.07,0.0,16950.48,53.1,4.6,9.147446458,9.382207578,-1.425,-1.425,-0.025021949,-26171.9375,2022-11-21,12:00:00,2022,11,11/2/222,20221121,2022-11-21 06:40:50-08:00,2022-11-22T00:54:26+00:00,36816,11/21/2022 12:00:00,2022-11-21 12:00:00-08:00,,,89619.85,200.0,26.7,4.116,,15.0
6056,14225,2022-04-10 23:00:00,10,23,55.545,45.08,6.3,0.0,14362.24,66.0,0.0,8.816666667,7.155555556,10.465,10.465,0.232142857,-6149.7925,2022-04-10,23:00:00,2022,4,04/1/222,20220410,2022-04-10 06:34:25-07:00,2022-04-11T02:31:25+00:00,46620,04/10/2022 23:00:00,2022-04-10 23:00:00-07:00,,,88136.08,10.0,29.36,5.659,,17.0
6057,14226,2022-06-01 12:00:00,1,12,55.55,76.4,8.46,0.0,20796.09,55.9,19.6,6.566193853,9.030732861,-20.85,-20.85,-0.272905759,-19710.3075,2022-06-01,12:00:00,2022,6,06/0/222,20220601,2022-06-01 05:47:27-07:00,2022-06-02T03:11:44+00:00,51857,06/01/2022 12:00:00,2022-06-01 12:00:00-07:00,,mist,89471.47,30.0,93.65,9.774,,13.0
6058,14228,2022-07-11 10:00:00,11,10,55.5775,60.03,6.39,0.0,21292.33,88.0,17.3,8.697574335,9.394366197,-4.4525,-4.4525,-0.074171248,-22863.695,2022-07-11,10:00:00,2022,7,07/1/222,20220711,2022-07-11 05:55:32-07:00,2022-07-12T03:19:01+00:00,51809,07/11/2022 10:00:00,2022-07-11 10:00:00-07:00,,,89174.72,230.0,19.37,5.144,,36.0
6059,14230,2022-08-08 06:00:00,8,6,55.6,50.83,8.19,0.0,17662.64,71.1,6.9,6.788766789,6.206349206,4.77,4.77,0.093842219,-15229.415,2022-08-08,06:00:00,2022,8,08/0/222,20220808,2022-08-08 06:15:28-07:00,2022-08-09T02:59:09+00:00,49421,08/08/2022 06:00:00,2022-08-08 06:00:00-07:00,,,89501.15,0.0,64.76,0.0,,23.0
6060,14232,2022-05-19 01:00:00,19,1,55.625,60.57,8.45,0.0,16791.79,64.0,24.2,6.582840237,7.168047337,-4.945,-4.945,-0.081641076,-16704.4475,2022-05-19,01:00:00,2022,5,05/1/222,20220519,2022-05-19 05:53:39-07:00,2022-05-20T03:02:44+00:00,50945,05/19/2022 01:00:00,2022-05-19 01:00:00-07:00,,,88581.21,70.0,72.23,5.659,,16.0
6061,14233,2022-08-16 01:00:00,16,1,55.6325,61.42,8.55,0.0,19091.38,77.0,12.7,6.506725146,7.183625731,-5.7875,-5.7875,-0.094228264,-17328.99,2022-08-16,01:00:00,2022,8,08/1/222,20220816,2022-08-16 06:21:33-07:00,2022-08-17T02:50:17+00:00,48524,08/16/2022 01:00:00,2022-08-16 01:00:00-07:00,,,89145.04,210.0,60.51,4.63,,22.0
6062,14235,2022-10-30 18:00:00,30,18,55.635,65.29,4.95,0.0,13583.93,66.0,6.9,11.23939394,13.18989899,-9.655,-9.655,-0.147878695,-24162.955,2022-10-30,18:00:00,2022,10,10/3/222,20221030,2022-10-30 07:19:48-07:00,2022-10-31T01:10:52+00:00,39064,10/30/2022 18:00:00,2022-10-30 18:00:00-07:00,,,89085.69,0.0,47.17,0.0,,13.0
6063,14237,2022-08-02 08:00:00,2,8,55.645,55.82,8.17,0.0,19091.24,72.0,15.0,6.810893513,6.832313341,-0.175,-0.175,-0.003135077,-13479.7725,2022-08-02,08:00:00,2022,8,08/0/222,20220802,2022-08-02 06:10:55-07:00,2022-08-03T03:04:59+00:00,50044,08/02/2022 08:00:00,2022-08-02 08:00:00-07:00,,,89174.72,220.0,42.34,11.832,,28.0
6064,14238,2022-11-22 10:00:00,22,10,55.645,48.3,6.26,0.0,16487.87,46.9,17.3,8.888977636,7.715654952,7.345,7.345,0.152070393,-26340.665,2022-11-22,10:00:00,2022,11,11/2/222,20221122,2022-11-22 06:41:47-08:00,2022-11-23T00:54:00+00:00,36733,11/22/2022 10:00:00,2022-11-22 10:00:00-08:00,,,89530.82,210.0,30.99,7.202,,15.0
6065,14239,2022-06-11 01:00:00,11,1,55.65,54.44,8.67,0.0,19367.19,73.0,9.2,6.418685121,6.279123414,1.21,1.21,0.022226304,-23851.8975,2022-06-11,01:00:00,2022,6,06/1/222,20220611,2022-06-11 05:45:49-07:00,2022-06-12T03:17:03+00:00,52274,06/11/2022 01:00:00,2022-06-11 01:00:00-07:00,,,88818.61,140.0,88.46,4.63,,22.0
6066,14240,2022-05-16 10:00:00,16,10,55.6625,54.65,7.7,0.0,16475.22,62.0,14.0,7.228896104,7.097402597,1.0125,1.0125,0.01852699,-15790.7125,2022-05-16,10:00:00,2022,5,05/1/222,20220516,2022-05-16 05:55:43-07:00,2022-05-17T03:00:27+00:00,50684,05/16/2022 10:00:00,2022-05-16 10:00:00-07:00,,,89382.44,120.0,56.95,5.144,,23.0
6067,14241,2022-09-12 12:00:00,12,12,55.6625,57.84,8.15,0.0,16923.64,78.1,16.1,6.829754601,7.096932515,-2.1775,-2.1775,-0.037646957,-21510.535,2022-09-12,12:00:00,2022,9,09/1/222,20220912,2022-09-12 06:41:25-07:00,2022-09-13T02:14:17+00:00,45172,09/12/2022 12:00:00,2022-09-12 12:00:00-07:00,,,89293.42,220.0,39.96,7.717,,29.0
6068,14242,2022-08-02 02:00:00,2,2,55.6775,53.6,8.17,0.0,19589.09,75.9,8.1,6.814871481,6.560587515,2.0775,2.0775,0.038759328,-13478.3675,2022-08-02,02:00:00,2022,8,08/0/222,20220802,2022-08-02 06:10:55-07:00,2022-08-03T03:04:59+00:00,50044,08/02/2022 02:00:00,2022-08-02 02:00:00-07:00,,,89115.37,200.0,60.51,4.116,,22.0
6069,14244,2022-06-11 00:00:00,11,24,55.6875,58.83,8.26,-0.41,20975.34,75.0,10.4,6.741828087,7.122276029,-3.1425,-3.1425,-0.053416624,-23853.1075,2022-06-11,00:00:00,2022,6,06/1/222,20220611,2022-06-11 05:45:49-07:00,2022-06-12T03:17:03+00:00,52274,06/11/2022 00:00:00,2022-06-11 00:00:00-07:00,,,88818.61,120.0,94.07,4.116,,22.0
6070,14245,2022-06-16 16:00:00,16,16,55.69,76.05,7.72,0.0,27864.87,95.0,17.3,7.21373057,9.851036269,-20.36,-20.36,-0.267718606,-25272.835,2022-06-16,16:00:00,2022,6,06/1/222,20220616,2022-06-16 05:46:01-07:00,2022-06-17T03:18:58+00:00,52377,06/16/2022 16:00:00,2022-06-16 16:00:00-07:00,,,89174.72,190.0,23.4,8.231,,35.0
6071,14247,2022-06-24 13:00:00,24,13,55.7025,72.23,6.47,0.0,26700.9,97.0,18.4,8.60935085,11.16383308,-16.5275,-16.5275,-0.228817666,-29857.085,2022-06-24,13:00:00,2022,6,06/2/222,20220624,2022-06-24 05:47:39-07:00,2022-06-25T03:20:48+00:00,52389,06/24/2022 13:00:00,2022-06-24 13:00:00-07:00,9.774,,88818.61,220.0,15.16,6.688,,38.0
6072,14248,2022-10-01 17:00:00,1,17,55.7225,46.91,6.29,0.0,17151.58,82.0,15.0,8.858903021,7.457869634,8.8125,8.8125,0.187859731,-26164.975,2022-10-01,17:00:00,2022,10,10/0/222,20221001,2022-10-01 06:55:27-07:00,2022-10-02T01:47:02+00:00,42695,10/01/2022 17:00:00,2022-10-01 17:00:00-07:00,8.746,,89293.42,140.0,27.87,6.173,,26.0
6073,14249,2022-07-02 08:00:00,2,8,55.7275,40.92,5.73,0.0,15332.38,69.1,9.2,9.72556719,7.141361257,14.8075,14.8075,0.361864614,-31285.305,2022-07-02,08:00:00,2022,7,07/0/222,20220702,2022-07-02 05:50:42-07:00,2022-07-03T03:20:58+00:00,52216,07/02/2022 08:00:00,2022-07-02 08:00:00-07:00,,,89115.37,200.0,37.44,5.659,,29.0
6074,14251,2022-06-15 17:00:00,15,17,55.78,77.4,7.59,0.0,26769.83,93.0,5.8,7.34914361,10.19762846,-21.62,-21.62,-0.279328165,-24858.0425,2022-06-15,17:00:00,2022,6,06/1/222,20220615,2022-06-15 05:45:55-07:00,2022-06-16T03:18:37+00:00,52362,06/15/2022 17:00:00,2022-06-15 17:00:00-07:00,,,88788.94,70.0,29.83,5.659,,33.0
6075,14253,2022-06-04 08:00:00,4,8,55.7825,59.05,8.36,0.0,12183.77,59.0,11.5,6.672547847,7.063397129,-3.2675,-3.2675,-0.055334462,-20714.5425,2022-06-04,08:00:00,2022,6,06/0/222,20220604,2022-06-04 05:46:40-07:00,2022-06-05T03:13:31+00:00,52011,06/04/2022 08:00:00,2022-06-04 08:00:00-07:00,,,88848.29,200.0,77.64,5.659,,19.0
6076,14256,2022-11-30 09:00:00,30,9,55.795,55.23,6.03,0.0,18523.08,23.0,5.8,9.252902156,9.15920398,0.565,0.565,0.010229947,-26581.9025,2022-11-30,09:00:00,2022,11,11/3/222,20221130,2022-11-30 06:49:11-08:00,2022-12-01T00:51:44+00:00,36153,11/30/2022 09:00:00,2022-11-30 09:00:00-08:00,,,90124.33,180.0,54.8,2.572,,0.0
6077,14257,2022-04-04 19:00:00,4,19,55.8075,66.06,5.47,0.0,15867.36,64.0,3.5,10.20246801,12.07678245,-10.2525,-10.2525,-0.155199818,-7322.4925,2022-04-04,19:00:00,2022,4,04/0/222,20220404,2022-04-04 06:42:32-07:00,2022-04-05T02:26:38+00:00,45846,04/04/2022 19:00:00,2022-04-04 19:00:00-07:00,,,88284.45,160.0,47.46,1.543,,14.0
6078,14258,2022-07-03 02:00:00,3,2,55.8175,44.26,5.73,0.0,17628.46,73.0,10.4,9.741273997,7.72425829,11.5575,11.5575,0.261127429,-31455.0925,2022-07-03,02:00:00,2022,7,07/0/222,20220703,2022-07-03 05:51:11-07:00,2022-07-04T03:20:52+00:00,52181,07/03/2022 02:00:00,2022-07-03 02:00:00-07:00,,,89204.39,30.0,73.32,3.601,,22.0
6079,14259,2022-10-17 08:00:00,17,8,55.8225,48.32,6.08,0.0,13169.78,50.0,6.9,9.181332237,7.947368421,7.5025,7.5025,0.15526697,-22741.2,2022-10-17,08:00:00,2022,10,10/1/222,20221017,2022-10-17 07:08:18-07:00,2022-10-18T01:25:40+00:00,40642,10/17/2022 08:00:00,2022-10-17 08:00:00-07:00,,,90035.3,90.0,66.05,5.144,,9.0
6080,14260,2022-06-27 00:00:00,27,24,55.825,47.64,5.89,0.0,21074.28,60.1,6.9,9.477928693,8.088285229,8.185,8.185,0.171809404,-31057.7625,2022-06-27,00:00:00,2022,6,06/2/222,20220627,2022-06-27 05:48:38-07:00,2022-06-28T03:21:04+00:00,52346,06/27/2022 00:00:00,2022-06-27 00:00:00-07:00,,,90213.36,80.0,82.14,3.087,,14.0
6081,14261,2022-10-29 00:00:00,29,24,55.8275,39.87,5.3,0.35,11812.36,44.1,4.6,10.53349057,7.522641509,15.9575,15.9575,0.400238274,-24313.6625,2022-10-29,00:00:00,2022,10,10/2/222,20221029,2022-10-29 07:18:53-07:00,2022-10-30T01:11:53+00:00,39180,10/29/2022 00:00:00,2022-10-29 00:00:00-07:00,,,89797.9,310.0,93.24,2.572,,5.0
6082,14263,2022-07-25 08:00:00,25,8,55.845,56.18,8.25,0.0,18597.6,78.1,12.7,6.769090909,6.80969697,-0.335,-0.335,-0.005962976,-10765.71,2022-07-25,08:00:00,2022,7,07/2/222,20220725,2022-07-25 06:04:58-07:00,2022-07-26T03:11:31+00:00,50793,07/25/2022 08:00:00,2022-07-25 08:00:00-07:00,,,89263.74,240.0,31.27,6.688,,31.0
6083,14264,2022-04-10 18:00:00,10,18,55.85,8.44,6.3,0.0,15715.25,79.0,8.1,8.865079365,1.33968254,47.41,47.41,5.617298578,-6311.4375,2022-04-10,18:00:00,2022,4,04/1/222,20220410,2022-04-10 06:34:25-07:00,2022-04-11T02:31:25+00:00,46620,04/10/2022 18:00:00,2022-04-10 18:00:00-07:00,,,87809.65,80.0,19.74,3.087,,21.0
6084,14266,2022-07-10 03:00:00,10,3,55.8525,41.62,6.39,0.0,18562.09,73.9,10.4,8.740610329,6.513302034,14.2325,14.2325,0.341962999,-23867.2775,2022-07-10,03:00:00,2022,7,07/1/222,20220710,2022-07-10 05:54:56-07:00,2022-07-11T03:19:21+00:00,51865,07/10/2022 03:00:00,2022-07-10 03:00:00-07:00,,,89649.52,150.0,53.1,3.601,,22.0
6085,14267,2022-07-01 00:00:00,1,24,55.86,39.85,6.67,0.21,21259.52,80.1,13.8,8.374812594,5.974512744,16.01,16.01,0.401756587,-31253.1875,2022-07-01,00:00:00,2022,7,07/0/222,20220701,2022-07-01 05:50:15-07:00,2022-07-02T03:21:03+00:00,52248,07/01/2022 00:00:00,2022-07-01 00:00:00-07:00,,,89085.69,160.0,33.63,4.116,,24.0
6086,14268,2022-07-06 12:00:00,6,12,55.865,52.44,5.69,0.0,24347.68,91.9,9.2,9.818101933,9.216168717,3.425,3.425,0.065312738,-31890.49,2022-07-06,12:00:00,2022,7,07/0/222,20220706,2022-07-06 05:52:42-07:00,2022-07-07T03:20:23+00:00,52061,07/06/2022 12:00:00,2022-07-06 12:00:00-07:00,,,89026.34,220.0,30.1,6.173,,34.0
6087,14269,2022-10-31 17:00:00,31,17,55.865,55.27,4.95,0.0,14963.52,71.1,13.8,11.28585859,11.16565657,0.595,0.595,0.010765334,-24382.675,2022-10-31,17:00:00,2022,10,10/3/222,20221031,2022-10-31 07:20:44-07:00,2022-11-01T01:09:51+00:00,38947,10/31/2022 17:00:00,2022-10-31 17:00:00-07:00,,,88996.66,190.0,42.03,4.63,,17.0
6088,14270,2022-11-20 10:00:00,20,10,55.8875,77.32,6.07,0.0,18056.91,39.9,15.0,9.207166392,12.73805601,-21.4325,-21.4325,-0.277192188,-25766.495,2022-11-20,10:00:00,2022,11,11/2/222,20221120,2022-11-20 06:39:53-08:00,2022-11-21T00:54:53+00:00,36900,11/20/2022 10:00:00,2022-11-20 10:00:00-08:00,9.774,,89916.6,210.0,18.34,7.202,,10.0
6089,14271,2022-12-16 17:00:00,16,17,55.8925,54.86,6.74,0.0,17048.06,37.0,15.0,8.292655786,8.139465875,1.0325,1.0325,0.018820634,-27161.7825,2022-12-16,17:00:00,2022,12,12/1/222,20221216,2022-12-16 07:01:33-08:00,2022-12-17T00:53:21+00:00,35508,12/16/2022 17:00:00,2022-12-16 17:00:00-08:00,,,89263.74,310.0,33.29,4.116,,-2.0
6090,14272,2023-02-01 04:00:00,1,4,55.9375,39.89,2.68,0.0,21379.52,23.0,5.8,20.87220149,14.88432836,16.0475,16.0475,0.402293808,-37261.745,2023-02-01,04:00:00,2023,2,02/0/223,20230201,2023-02-01 06:58:52-08:00,2023-02-02T01:31:39+00:00,37967,02/01/2023 04:00:00,2023-02-01 04:00:00-08:00,,,89560.5,220.0,85.71,2.572,,-6.0
6091,14273,2022-09-23 16:00:00,23,16,55.94,83.64,7.75,0.0,25791.53,90.0,20.7,7.218064516,10.79225806,-27.7,-27.7,-0.331181253,-25385.6425,2022-09-23,16:00:00,2022,9,09/2/222,20220923,2022-09-23 06:49:27-07:00,2022-09-24T01:58:26+00:00,43739,09/23/2022 16:00:00,2022-09-23 16:00:00-07:00,,,88907.64,200.0,24.2,8.746,,32.0
6092,14274,2022-06-04 01:00:00,4,1,55.9475,57.65,8.36,0.0,13512.08,63.0,23.0,6.692284689,6.895933014,-1.7025,-1.7025,-0.029531657,-20662.5875,2022-06-04,01:00:00,2022,6,06/0/222,20220604,2022-06-04 05:46:40-07:00,2022-06-05T03:13:31+00:00,52011,06/04/2022 01:00:00,2022-06-04 01:00:00-07:00,,,88877.96,160.0,88.02,7.202,,17.0
6093,14275,2022-06-27 02:00:00,27,2,55.95,39.03,5.89,0.0,17811.27,57.0,6.9,9.499151104,6.626485569,16.92,16.92,0.433512683,-31027.995,2022-06-27,02:00:00,2022,6,06/2/222,20220627,2022-06-27 05:48:38-07:00,2022-06-28T03:21:04+00:00,52346,06/27/2022 02:00:00,2022-06-27 02:00:00-07:00,,,90154.01,60.0,87.66,3.087,,13.0
6094,14276,2022-08-04 01:00:00,4,1,55.955,57.87,7.83,0.0,21500.72,80.1,4.6,7.146232439,7.390804598,-1.915,-1.915,-0.033091412,-12752.4,2022-08-04,01:00:00,2022,8,08/0/222,20220804,2022-08-04 06:12:26-07:00,2022-08-05T03:03:08+00:00,49842,08/04/2022 01:00:00,2022-08-04 01:00:00-07:00,,,88996.66,0.0,69.4,0.0,,25.0
6095,14278,2022-07-14 16:00:00,14,16,55.965,765.68,6.63,0.0,23449.45,99.0,11.5,8.441176471,115.4871795,-709.715,-709.715,-0.926908108,-7796.2925,2022-07-14,16:00:00,2022,7,07/1/222,20220714,2022-07-14 05:57:24-07:00,2022-07-15T03:17:52+00:00,51628,07/14/2022 16:00:00,2022-07-14 16:00:00-07:00,,,89234.07,100.0,16.01,2.058,,37.0
6096,14279,2022-06-03 01:00:00,3,1,55.975,56.63,8.86,0.0,14310.44,60.1,12.7,6.31772009,6.391647856,-0.655,-0.655,-0.011566308,-20546.7175,2022-06-03,01:00:00,2022,6,06/0/222,20220603,2022-06-03 05:46:54-07:00,2022-06-04T03:12:56+00:00,51962,06/03/2022 01:00:00,2022-06-03 01:00:00-07:00,,,89174.72,120.0,87.94,5.144,,16.0
6097,14280,2022-10-12 21:00:00,12,21,56.0025,83.78,6.31,0.0,19979.64,61.0,9.2,8.875198098,13.27733756,-27.7775,-27.7775,-0.331552877,-24124.9525,2022-10-12,21:00:00,2022,10,10/1/222,20221012,2022-10-12 07:04:08-07:00,2022-10-13T01:32:03+00:00,41275,10/12/2022 21:00:00,2022-10-12 21:00:00-07:00,,,89412.12,150.0,62.24,4.116,,12.0
6098,14283,2023-02-25 13:00:00,25,13,56.0175,23.29,2.35,0.0,16470.81,64.0,13.8,23.83723404,9.910638298,32.7275,32.7275,1.405216831,-37969.925,2023-02-25,13:00:00,2023,2,02/2/223,20230225,2023-02-25 06:34:32-08:00,2023-02-26T01:54:52+00:00,40820,02/25/2023 13:00:00,2023-02-25 13:00:00-08:00,,,89204.39,200.0,42.61,9.26,,19.0
