,Unnamed: 0,Date/Time,Day,Hour,RT Price $/MW,DA Price $/MW,Gas Price $/mmBtu,Gas Basis $/mmBtu,Load ,Temperature °F,Wind Speed MPH,RT Heat Rate ,DA Heat Rate ,Return $,Return $/MW,Return %,Cum. Return $,Dates,Time,Year,Month,DateAPIFormat,dateJoinFormat,date_time,wind_gust_set_1,weather_condition_set_1d,pressure_set_1d,cloud_layer_1_code_set_1,wind_speed_set_1,relative_humidity_set_1,peak_wind_speed_set_1,air_temp_set_1,wind_direction_set_1
6784,6969,2022-10-16 14:00:00,16,14.0,$74.38,$75.68,6.08,$0.00,15259.96,90.0,0.0,12.23,12.45,-1.3,-1.3,-0.0172,"$2,678.50",2022-10-16,14:00:00,2022,10,20221016,10/16/2022 14:00:00,2022-10-16 14:00:00-07:00,,,100961.32,0,0.0,38.57,,33.0,0.0
6785,6970,2022-05-13 20:00:00,13,20.0,$74.38,$208.56,7.31,$0.00,16201.23,84.9,10.4,10.18,28.53,-134.18,-134.18,-0.6434000000000001,"$15,398.65",2022-05-13,20:00:00,2022,5,20220513,05/13/2022 20:00:00,2022-05-13 20:00:00-07:00,,,100927.56,0,5.144,61.67,,27.0,170.0
6786,6971,2022-05-19 14:00:00,19,14.0,$74.38,$163.60,8.45,$0.00,18098.2,91.9,12.7,8.8,19.36,-89.22,-89.22,-0.5453,"$5,163.36",2022-05-19,14:00:00,2022,5,20220519,05/19/2022 14:00:00,2022-05-19 14:00:00-07:00,,,100387.48,0,6.688,41.08,,33.0,160.0
6787,6972,2022-08-10 00:00:00,10,24.0,$74.39,$71.99,7.77,-$0.11,14562.42,82.9,4.6,9.57,9.27,2.4,2.4,0.0333,"$11,770.81",2022-08-10,00:00:00,2022,8,20220810,08/10/2022 00:00:00,2022-08-10 00:00:00-07:00,,,101366.38,0,0.0,78.97,,28.0,0.0
6788,6973,2022-08-31 00:00:00,31,24.0,$74.40,$76.43,9.25,$0.29,12181.12,77.0,3.5,8.04,8.26,-2.04,-2.04,-0.026600000000000002,"$5,112.83",2022-08-31,00:00:00,2022,8,20220831,08/31/2022 00:00:00,2022-08-31 00:00:00-07:00,,,101298.87,0,0.0,94.2,,25.0,0.0
6789,6974,2022-06-26 14:00:00,26,14.0,$74.41,$85.28,5.89,$0.00,18216.1,99.0,3.5,12.63,14.48,-10.87,-10.87,-0.1275,"-$2,783.94",2022-06-26,14:00:00,2022,6,20220626,06/26/2022 14:00:00,2022-06-26 14:00:00-07:00,,,101265.11,0,1.543,24.44,,39.0,160.0
6790,6975,2022-09-19 21:00:00,19,21.0,$74.41,$80.66,8.07,$0.00,16230.08,82.0,9.2,9.22,10.0,-6.25,-6.25,-0.0775,"$3,656.10",2022-09-19,21:00:00,2022,9,20220919,09/19/2022 21:00:00,2022-09-19 21:00:00-07:00,,,101265.11,0,1.543,88.78,,26.0,170.0
6791,6976,2022-05-27 00:00:00,27,24.0,$74.43,$64.66,9.3,$0.23,13186.7,78.1,6.9,8.0,6.95,9.77,9.77,0.15109999999999998,"$6,342.01",2022-05-27,00:00:00,2022,5,20220527,05/27/2022 00:00:00,2022-05-27 00:00:00-07:00,,,101130.09,0,2.058,78.39,,24.0,210.0
6792,6977,2022-08-10 22:00:00,10,22.0,$74.46,$131.01,7.88,$0.00,14385.19,75.0,3.5,9.45,16.63,-56.55,-56.55,-0.4316,"$9,835.12",2022-08-10,22:00:00,2022,8,20220810,08/10/2022 22:00:00,2022-08-10 22:00:00-07:00,,,101366.38,0,1.543,100.0,,23.0,160.0
6793,6978,2022-07-29 07:00:00,29,7.0,$74.47,$66.02,8.66,$0.00,12183.43,75.0,3.5,8.6,7.62,8.45,8.45,0.12789999999999999,"$13,451.32",2022-07-29,07:00:00,2022,7,20220729,07/29/2022 07:00:00,2022-07-29 07:00:00-07:00,,,101433.89,0,2.572,74.69,,30.0,190.0
6794,6979,2022-05-21 02:00:00,21,2.0,$74.47,$56.92,7.98,$0.00,13834.92,81.0,12.7,9.33,7.13,17.55,17.55,0.3084,"$5,391.42",2022-05-21,02:00:00,2022,5,20220521,05/21/2022 02:00:00,2022-05-21 02:00:00-07:00,,,100522.5,0,4.63,78.82,,27.0,150.0
6795,6981,2022-07-21 23:00:00,21,23.0,$74.50,$69.28,7.56,$0.00,16032.69,84.9,6.9,9.85,9.16,5.22,5.22,0.0753,"$15,602.57",2022-07-21,23:00:00,2022,7,20220721,07/21/2022 23:00:00,2022-07-21 23:00:00-07:00,,,101130.09,0,3.087,78.97,,28.0,200.0
6796,6982,2022-08-13 09:00:00,13,9.0,$74.50,$72.92,8.75,$0.00,12770.11,82.9,11.5,8.51,8.33,1.58,1.58,0.0217,"$10,062.57",2022-08-13,09:00:00,2022,8,20220813,08/13/2022 09:00:00,2022-08-13 09:00:00-07:00,,,101231.36,0,6.173,59.13,,32.0,40.0
6797,6983,2022-09-03 03:00:00,3,3.0,$74.51,$63.11,8.98,$0.00,11083.35,75.9,0.0,8.3,7.03,11.4,11.4,0.18059999999999998,"$4,655.75",2022-09-03,03:00:00,2022,9,20220903,09/03/2022 03:00:00,2022-09-03 03:00:00-07:00,,,101298.87,0,0.0,94.16,,24.0,0.0
6798,6984,2022-05-25 14:00:00,25,14.0,$74.51,$79.77,8.77,$0.00,14108.67,79.0,8.1,8.5,9.1,-5.26,-5.26,-0.0659,"$3,867.90",2022-05-25,14:00:00,2022,5,20220525,05/25/2022 14:00:00,2022-05-25 14:00:00-07:00,,,100657.52,0,5.659,48.15,,28.0,340.0
6799,6985,2022-07-30 11:00:00,30,11.0,$74.53,$66.75,8.66,$0.00,15063.31,89.1,9.2,8.61,7.71,7.78,7.78,0.1166,"$13,072.04",2022-07-30,11:00:00,2022,7,20220730,07/30/2022 11:00:00,2022-07-30 11:00:00-07:00,,,101602.66,0,3.087,46.53,,33.0,210.0
6800,6986,2022-05-29 18:00:00,29,18.0,$74.54,$227.46,8.27,$0.00,17309.57,88.0,16.1,9.01,27.5,-152.93,-152.93,-0.6723,"$8,804.56",2022-05-29,18:00:00,2022,5,20220529,05/29/2022 18:00:00,2022-05-29 18:00:00-07:00,,,100421.24,0,7.202,54.9,,29.0,160.0
6801,6987,2022-07-15 13:00:00,15,13.0,$74.56,$89.75,6.86,$0.00,16368.65,91.0,5.8,10.87,13.08,-15.19,-15.19,-0.1693,"$17,483.02",2022-07-15,13:00:00,2022,7,20220715,07/15/2022 13:00:00,2022-07-15 13:00:00-07:00,,light rain,101467.64,0,6.688,74.36,,28.0,110.0
6802,6988,2022-11-20 08:00:00,20,8.0,$74.58,$75.42,6.07,$0.00,10790.87,41.0,9.2,12.29,12.43,-0.85,-0.85,-0.011200000000000002,"-$1,219.06",2022-11-20,08:00:00,2022,11,20221120,11/20/2022 08:00:00,2022-11-20 08:00:00-08:00,,,102851.6,0,5.659,49.51,,9.0,40.0
6803,6989,2022-04-22 00:00:00,22,24.0,$74.58,$61.12,7.04,$0.16,12207.08,75.0,11.5,10.59,8.68,13.46,13.46,0.2202,"-$3,455.27",2022-04-22,00:00:00,2022,4,20220422,04/22/2022 00:00:00,2022-04-22 00:00:00-07:00,,,101838.95,0,4.116,78.39,,24.0,160.0
6804,6990,2022-08-17 01:00:00,17,1.0,$74.58,$68.81,9.25,$0.00,13721.33,83.0,6.0,8.06,7.44,5.77,5.77,0.0839,"$8,036.64",2022-08-17,01:00:00,2022,8,20220817,08/17/2022 01:00:00,2022-08-17 01:00:00-07:00,,,101062.58,0,2.058,83.71,,27.0,200.0
6805,6991,2022-09-15 20:00:00,15,20.0,$74.58,$93.86,8.69,$0.00,15663.21,82.0,10.4,8.58,10.8,-19.28,-19.28,-0.2054,"$4,199.32",2022-09-15,20:00:00,2022,9,20220915,09/15/2022 20:00:00,2022-09-15 20:00:00-07:00,,,101366.38,0,4.63,65.41,,26.0,130.0
6806,6992,2022-07-15 21:00:00,15,21.0,$74.59,$83.62,6.86,$0.00,14793.71,82.9,5.8,10.87,12.19,-9.04,-9.04,-0.10800000000000001,"$16,070.21",2022-07-15,21:00:00,2022,7,20220715,07/15/2022 21:00:00,2022-07-15 21:00:00-07:00,,,101400.13,0,2.058,88.7,,25.0,170.0
6807,6993,2022-07-01 17:00:00,1,17.0,$74.59,$126.89,6.46,$0.00,15167.76,84.0,3.5,11.55,19.64,-52.3,-52.3,-0.4121,"-$3,384.88",2022-07-01,17:00:00,2022,7,20220701,07/01/2022 17:00:00,2022-07-01 17:00:00-07:00,,,100893.81,0,4.116,74.52,,29.0,110.0
6808,6994,2022-09-24 18:00:00,24,18.0,$74.59,$88.67,6.73,$0.00,17302.94,91.0,10.4,11.08,13.18,-14.08,-14.08,-0.1588,"$1,103.61",2022-09-24,18:00:00,2022,9,20220924,09/24/2022 18:00:00,2022-09-24 18:00:00-07:00,,,101062.58,0,4.63,65.83,,28.0,160.0
6809,6995,2022-08-11 07:00:00,11,7.0,$74.61,$84.59,7.89,$0.00,12006.89,75.0,4.6,9.46,10.72,-9.98,-9.98,-0.11800000000000001,"$9,816.36",2022-08-11,07:00:00,2022,8,20220811,08/11/2022 07:00:00,2022-08-11 07:00:00-07:00,,,101400.13,0,2.572,88.78,,26.0,360.0
6810,6996,2022-11-08 12:00:00,8,12.0,$74.61,$44.40,4.75,$0.00,13611.16,84.0,18.4,15.71,9.35,30.21,30.21,0.6803,$589.66,2022-11-08,12:00:00,2022,11,20221108,11/08/2022 12:00:00,2022-11-08 12:00:00-08:00,,,101805.19,0,7.202,48.42,,29.0,130.0
6811,6997,2022-06-04 14:00:00,4,14.0,$74.62,$133.50,8.36,$0.00,15654.66,89.1,0.0,8.93,15.97,-58.88,-58.88,-0.441,"$6,499.25",2022-06-04,14:00:00,2022,6,20220604,06/04/2022 14:00:00,2022-06-04 14:00:00-07:00,,,100522.5,0,0.0,43.46,,32.0,0.0
6812,6998,2022-05-15 21:00:00,15,21.0,$74.63,$128.69,7.7,$0.00,16330.44,84.0,10.4,9.69,16.71,-54.06,-54.06,-0.4201,"$7,292.04",2022-05-15,21:00:00,2022,5,20220515,05/15/2022 21:00:00,2022-05-15 21:00:00-07:00,,,100995.07,0,4.116,74.02,,26.0,200.0
6813,6999,2022-12-24 22:00:00,24,22.0,$74.64,$710.20,6.56,$0.00,12514.1,32.0,3.5,11.38,108.26,-635.56,-635.56,-0.8948999999999999,"-$7,735.17",2022-12-24,22:00:00,2022,12,20221224,12/24/2022 22:00:00,2022-12-24 22:00:00-08:00,,,102986.62,0,0.0,54.52,,-1.0,0.0
6814,7000,2022-08-14 01:00:00,14,1.0,$74.70,$71.56,8.75,$0.00,12911.96,79.0,9.2,8.54,8.18,3.14,3.14,0.043899999999999995,"$9,959.63",2022-08-14,01:00:00,2022,8,20220814,08/14/2022 01:00:00,2022-08-14 01:00:00-07:00,,,101028.83,0,4.116,88.78,,26.0,130.0
6815,7001,2022-06-20 19:00:00,20,19.0,$74.73,$107.10,7.34,$0.00,19622.84,95.0,17.3,10.18,14.59,-32.37,-32.37,-0.30219999999999997,"$1,862.33",2022-06-20,19:00:00,2022,6,20220620,06/20/2022 19:00:00,2022-06-20 19:00:00-07:00,,,101298.87,0,5.659,66.46,,31.0,130.0
6816,7002,2022-12-17 21:00:00,17,21.0,$74.74,$45.60,6.59,$0.00,11030.47,41.0,3.5,11.34,6.92,29.14,29.14,0.6389,"-$1,384.45",2022-12-17,21:00:00,2022,12,20221217,12/17/2022 21:00:00,2022-12-17 21:00:00-08:00,,,102142.74,0,2.058,60.77,,6.0,350.0
6817,7003,2022-07-07 19:00:00,7,19.0,$74.76,$113.49,5.63,$0.00,17618.55,87.1,4.6,13.28,20.16,-38.73,-38.73,-0.34130000000000005,"-$4,802.05",2022-07-07,19:00:00,2022,7,20220707,07/07/2022 19:00:00,2022-07-07 19:00:00-07:00,,,101028.83,0,3.087,62.58,,31.0,170.0
6818,7004,2022-07-22 16:00:00,22,16.0,$74.76,$200.78,7.95,$0.00,16489.37,79.0,13.8,9.4,25.26,-126.02,-126.02,-0.6277,"$15,322.24",2022-07-22,16:00:00,2022,7,20220722,07/22/2022 16:00:00,2022-07-22 16:00:00-07:00,,,101231.36,0,3.601,83.71,,27.0,120.0
6819,7005,2022-09-11 23:00:00,11,23.0,$74.77,$67.97,8.15,$0.00,13784.76,80.1,0.0,9.17,8.34,6.8,6.8,0.1,"$4,807.81",2022-09-11,23:00:00,2022,9,20220911,09/11/2022 23:00:00,2022-09-11 23:00:00-07:00,,,101467.64,0,0.0,73.85,,25.0,0.0
6820,7006,2022-09-13 20:00:00,13,20.0,$74.78,$105.80,8.12,$0.00,15645.87,80.6,8.1,9.21,13.03,-31.02,-31.02,-0.2932,"$4,551.47",2022-09-13,20:00:00,2022,9,20220913,09/13/2022 20:00:00,2022-09-13 20:00:00-07:00,,,101062.58,0,3.601,73.5,,23.0,110.0
6821,7007,2022-05-24 15:00:00,24,15.0,$74.80,$88.41,8.15,$0.00,13720.36,73.9,0.0,9.18,10.85,-13.61,-13.61,-0.1539,"$4,731.32",2022-05-24,15:00:00,2022,5,20220524,05/24/2022 15:00:00,2022-05-24 15:00:00-07:00,,,100353.73,0,6.688,83.48,,25.0,120.0
6822,7008,2022-05-17 12:00:00,17,12.0,$74.81,$75.39,7.98,$0.00,16272.35,87.1,8.1,9.37,9.45,-0.58,-0.58,-0.0077,"$6,067.46",2022-05-17,12:00:00,2022,5,20220517,05/17/2022 12:00:00,2022-05-17 12:00:00-07:00,,,101163.85,0,4.63,41.08,,33.0,180.0
6823,7009,2022-11-16 03:00:00,16,3.0,$74.82,$50.21,5.9,$0.00,9770.0,39.0,4.6,12.68,8.51,24.61,24.61,0.49,"-$1,443.91",2022-11-16,03:00:00,2022,11,20221116,11/16/2022 03:00:00,2022-11-16 03:00:00-08:00,,,102716.58,0,2.572,86.79,,4.0,350.0
6824,7010,2022-08-21 00:00:00,21,24.0,$74.84,$68.49,9.13,$0.00,13009.86,80.1,5.8,8.2,7.5,6.35,6.35,0.09269999999999999,"$4,879.66",2022-08-21,00:00:00,2022,8,20220821,08/21/2022 00:00:00,2022-08-21 00:00:00-07:00,,,101265.11,0,2.058,94.2,,25.0,160.0
6825,7011,2022-06-03 19:00:00,3,19.0,$74.85,$88.46,8.86,$0.00,17263.99,84.9,11.5,8.45,9.98,-13.62,-13.62,-0.1539,"$6,624.66",2022-06-03,19:00:00,2022,6,20220603,06/03/2022 19:00:00,2022-06-03 19:00:00-07:00,,,100725.03,0,2.572,65.41,,26.0,60.0
6826,7012,2022-06-01 19:00:00,1,19.0,$74.88,$127.00,8.46,$0.00,17811.46,86.0,13.8,8.85,15.01,-52.13,-52.13,-0.4104,"$8,253.60",2022-06-01,19:00:00,2022,6,20220601,06/01/2022 19:00:00,2022-06-01 19:00:00-07:00,,,100961.32,0,4.63,69.98,,28.0,130.0
6827,7013,2022-07-23 15:00:00,23,15.0,$74.88,$128.16,8.25,$0.00,17639.62,91.0,4.6,9.08,15.53,-53.28,-53.28,-0.4157,"$14,835.64",2022-07-23,15:00:00,2022,7,20220723,07/23/2022 15:00:00,2022-07-23 15:00:00-07:00,,,101197.6,0,5.659,49.75,,34.0,150.0
6828,7014,2022-06-04 21:00:00,4,21.0,$74.88,$83.07,8.36,$0.00,15032.01,78.1,3.5,8.96,9.94,-8.19,-8.19,-0.0986,"$6,248.10",2022-06-04,21:00:00,2022,6,20220604,06/04/2022 21:00:00,2022-06-04 21:00:00-07:00,,,100590.01,0,2.058,74.19,,27.0,170.0
6829,7015,2022-09-07 13:00:00,7,13.0,$74.89,$89.86,8.47,$0.00,16072.45,91.0,5.8,8.84,10.61,-14.98,-14.98,-0.1666,"$5,775.23",2022-09-07,13:00:00,2022,9,20220907,09/07/2022 13:00:00,2022-09-07 13:00:00-07:00,,,101096.34,0,,49.49,,33.0,
6830,7016,2022-07-31 14:00:00,31,14.0,$74.89,$94.77,8.66,$0.00,17433.06,97.0,5.8,8.65,10.94,-19.88,-19.88,-0.20980000000000001,"$12,777.90",2022-07-31,14:00:00,2022,7,20220731,07/31/2022 14:00:00,2022-07-31 14:00:00-07:00,,,101400.13,0,7.202,32.67,,36.0,140.0
6831,7017,2022-06-18 18:00:00,18,18.0,$74.89,$124.68,7.34,$0.00,18912.19,95.0,9.2,10.2,16.99,-49.79,-49.79,-0.3993,"$2,898.31",2022-06-18,18:00:00,2022,6,20220618,06/18/2022 18:00:00,2022-06-18 18:00:00-07:00,,,101028.83,0,5.144,36.2,,33.0,150.0
6832,7018,2022-11-08 23:00:00,8,23.0,$74.90,$28.79,4.75,$0.00,11327.67,69.1,4.6,15.77,6.06,46.11,46.11,1.6015000000000001,$545.32,2022-11-08,23:00:00,2022,11,20221108,11/08/2022 23:00:00,2022-11-08 23:00:00-08:00,,fog,101872.7,0,0.0,100.0,,19.0,0.0
6833,7019,2022-08-09 18:00:00,9,18.0,$74.90,$251.44,7.77,$0.00,18979.12,91.0,15.0,9.64,32.36,-176.54,-176.54,-0.7021,"$12,068.68",2022-08-09,18:00:00,2022,8,20220809,08/09/2022 18:00:00,2022-08-09 18:00:00-07:00,,,101231.36,0,5.659,62.58,,31.0,120.0
6834,7020,2022-07-16 13:00:00,16,13.0,$74.92,$104.99,6.61,$0.00,16651.8,93.9,6.9,11.33,15.88,-30.07,-30.07,-0.2864,"$15,924.00",2022-07-16,13:00:00,2022,7,20220716,07/16/2022 13:00:00,2022-07-16 13:00:00-07:00,7.717,,101197.6,0,5.144,41.91,,36.0,160.0
6835,7021,2022-09-15 17:00:00,15,17.0,$74.94,$91.05,8.69,$0.00,17165.73,88.0,9.2,8.62,10.48,-16.11,-16.11,-0.177,"$4,258.57",2022-09-15,17:00:00,2022,9,20220915,09/15/2022 17:00:00,2022-09-15 17:00:00-07:00,7.717,,101231.36,0,5.144,58.42,,29.0,150.0
6836,7022,2022-03-26 16:00:00,26,16.0,$74.94,$49.35,5.49,$0.00,12215.84,86.0,8.1,13.65,8.99,25.59,25.59,0.5186,"-$1,471.86",2022-03-26,16:00:00,2022,3,20220326,03/26/2022 16:00:00,2022-03-26 16:00:00-07:00,,,101197.6,0,4.116,23.4,,29.0,200.0
6837,7023,2022-06-12 13:00:00,12,13.0,$74.95,$93.04,8.67,$0.00,17283.59,93.9,10.4,8.64,10.73,-18.09,-18.09,-0.19440000000000002,"$1,661.11",2022-06-12,13:00:00,2022,6,20220612,06/12/2022 13:00:00,2022-06-12 13:00:00-07:00,,,100792.54,0,4.116,39.68,,37.0,170.0
6838,7024,2022-09-17 20:00:00,17,20.0,$74.98,$80.14,8.07,$0.00,15388.33,82.0,9.2,9.29,9.93,-5.16,-5.16,-0.0644,"$4,059.82",2022-09-17,20:00:00,2022,9,20220917,09/17/2022 20:00:00,2022-09-17 20:00:00-07:00,,,101231.36,0,1.543,88.78,,26.0,160.0
6839,7025,2022-07-16 14:00:00,16,14.0,$74.98,$152.64,6.61,$0.00,17233.75,93.9,4.6,11.34,23.09,-77.66,-77.66,-0.5088,"$15,846.34",2022-07-16,14:00:00,2022,7,20220716,07/16/2022 14:00:00,2022-07-16 14:00:00-07:00,,,101130.09,0,4.116,37.04,,36.0,180.0
6840,7026,2022-08-10 23:00:00,10,23.0,$75.00,$85.90,7.88,$0.00,13583.58,75.0,8.1,9.52,10.9,-10.91,-10.91,-0.12689999999999999,"$9,824.22",2022-08-10,23:00:00,2022,8,20220810,08/10/2022 23:00:00,2022-08-10 23:00:00-07:00,,,101400.13,0,1.543,94.16,,24.0,190.0
6841,7027,2022-07-30 03:00:00,30,3.0,$75.00,$57.76,8.66,$0.00,12509.54,82.0,4.6,8.66,6.67,17.24,17.24,0.2985,"$12,963.67",2022-07-30,03:00:00,2022,7,20220730,07/30/2022 03:00:00,2022-07-30 03:00:00-07:00,,,101467.64,0,1.543,83.71,,27.0,190.0
6842,7028,2022-07-29 08:00:00,29,8.0,$75.03,$75.15,8.66,$0.00,12467.03,80.1,4.6,8.66,8.68,-0.12,-0.12,-0.0016,"$13,451.19",2022-07-29,08:00:00,2022,7,20220729,07/29/2022 08:00:00,2022-07-29 08:00:00-07:00,,,101433.89,0,2.572,62.58,,31.0,200.0
6843,7029,2022-07-30 09:00:00,30,9.0,$75.03,$60.65,8.66,$0.00,12905.43,84.0,8.1,8.66,7.0,14.38,14.38,0.2371,"$13,052.13",2022-07-30,09:00:00,2022,7,20220730,07/30/2022 09:00:00,2022-07-30 09:00:00-07:00,,,101670.17,0,4.63,59.13,,32.0,180.0
6844,7030,2022-06-26 15:00:00,26,15.0,$75.03,$99.80,5.89,$0.00,18815.78,99.0,9.2,12.74,16.94,-24.77,-24.77,-0.2482,"-$2,808.70",2022-06-26,15:00:00,2022,6,20220626,06/26/2022 15:00:00,2022-06-26 15:00:00-07:00,,,101197.6,0,1.543,27.23,,37.0,160.0
6845,7031,2022-06-09 01:00:00,9,1.0,$75.04,$67.31,9.46,$0.00,13736.47,81.0,5.8,7.93,7.12,7.73,7.73,0.1148,"$4,517.80",2022-06-09,01:00:00,2022,6,20220609,06/09/2022 01:00:00,2022-06-09 01:00:00-07:00,,,101096.34,0,0.0,88.78,,26.0,0.0
6846,7032,2022-11-30 19:00:00,30,19.0,$75.06,$64.76,6.03,$0.00,10815.7,53.1,8.1,12.45,10.74,10.3,10.3,0.159,"-$1,834.03",2022-11-30,19:00:00,2022,11,20221130,11/30/2022 19:00:00,2022-11-30 19:00:00-08:00,,,102480.29,0,3.601,53.53,,10.0,30.0
6847,7033,2022-05-06 22:00:00,6,22.0,$75.09,$104.52,8.41,$0.00,15184.09,80.1,5.8,8.93,12.43,-29.44,-29.44,-0.2816,"-$4,778.85",2022-05-06,22:00:00,2022,5,20220506,05/06/2022 22:00:00,2022-05-06 22:00:00-07:00,,,100623.77,0,2.572,83.6,,26.0,200.0
6848,7034,2022-09-03 07:00:00,3,7.0,$75.11,$60.78,8.98,$0.00,10885.94,75.9,3.5,8.36,6.77,14.33,14.33,0.2357,"$4,716.55",2022-09-03,07:00:00,2022,9,20220903,09/03/2022 07:00:00,2022-09-03 07:00:00-07:00,,,101433.89,0,1.543,83.71,,27.0,10.0
6849,7035,2022-07-16 15:00:00,16,15.0,$75.11,$241.61,6.61,$0.00,17806.96,95.0,9.2,11.36,36.55,-166.5,-166.5,-0.6890999999999999,"$15,679.84",2022-07-16,15:00:00,2022,7,20220716,07/16/2022 15:00:00,2022-07-16 15:00:00-07:00,,,101062.58,0,3.087,37.04,,36.0,200.0
6850,7036,2022-07-11 19:00:00,11,19.0,$75.11,$687.64,6.39,$0.00,19671.69,97.0,16.1,11.75,107.61,-612.53,-612.53,-0.8908,"-$2,953.41",2022-07-11,19:00:00,2022,7,20220711,07/11/2022 19:00:00,2022-07-11 19:00:00-07:00,,,100522.5,0,4.116,49.75,,34.0,170.0
6851,7037,2022-06-20 14:00:00,20,14.0,$75.13,$117.18,7.34,$0.00,19691.11,97.0,6.9,10.24,15.96,-42.05,-42.05,-0.3589,"$2,125.03",2022-06-20,14:00:00,2022,6,20220620,06/20/2022 14:00:00,2022-06-20 14:00:00-07:00,,,101265.11,0,3.087,31.21,,38.0,110.0
6852,7038,2022-12-24 20:00:00,24,20.0,$75.16,$708.30,6.56,$0.00,12446.44,32.0,3.5,11.46,107.97,-633.14,-633.14,-0.8939,"-$6,367.41",2022-12-24,20:00:00,2022,12,20221224,12/24/2022 20:00:00,2022-12-24 20:00:00-08:00,,,103020.37,0,1.543,46.84,,0.0,310.0
6853,7039,2022-07-24 12:00:00,24,12.0,$75.18,$62.75,8.25,$0.00,16255.42,93.0,5.8,9.11,7.61,12.43,12.43,0.1981,"$14,580.83",2022-07-24,12:00:00,2022,7,20220724,07/24/2022 12:00:00,2022-07-24 12:00:00-07:00,,,101332.62,0,3.087,44.55,,36.0,180.0
6854,7040,2022-07-23 14:00:00,23,14.0,$75.19,$92.83,8.25,$0.00,17184.21,79.0,21.9,9.11,11.25,-17.64,-17.64,-0.19,"$14,888.92",2022-07-23,14:00:00,2022,7,20220723,07/23/2022 14:00:00,2022-07-23 14:00:00-07:00,,,101231.36,0,4.63,49.75,,34.0,170.0
6855,7041,2022-05-30 14:00:00,30,14.0,$75.20,$100.35,8.27,$0.00,17289.35,88.0,17.3,9.09,12.13,-25.15,-25.15,-0.2506,"$8,716.47",2022-05-30,14:00:00,2022,5,20220530,05/30/2022 14:00:00,2022-05-30 14:00:00-07:00,,,100590.01,0,9.26,52.35,,32.0,150.0
6856,7042,2022-07-06 17:00:00,6,17.0,$75.20,$96.48,5.69,$0.00,18637.31,84.0,11.5,13.22,16.96,-21.28,-21.28,-0.2205,"-$4,212.42",2022-07-06,17:00:00,2022,7,20220706,07/06/2022 17:00:00,2022-07-06 17:00:00-07:00,,,100995.07,0,5.144,62.58,,31.0,130.0
6857,7043,2022-04-21 12:00:00,21,12.0,$75.21,$79.23,7.04,$0.00,13340.83,80.1,19.6,10.68,11.25,-4.03,-4.03,-0.0508,"-$3,101.15",2022-04-21,12:00:00,2022,4,20220421,04/21/2022 12:00:00,2022-04-21 12:00:00-07:00,10.803,,101670.17,0,8.231,62.13,,29.0,120.0
6858,7044,2022-06-20 13:00:00,20,13.0,$75.21,$105.87,7.34,$0.00,18934.92,93.9,3.5,10.25,14.42,-30.66,-30.66,-0.2896,"$2,167.08",2022-06-20,13:00:00,2022,6,20220620,06/20/2022 13:00:00,2022-06-20 13:00:00-07:00,,,101332.62,0,,31.21,,38.0,
6859,7045,2022-06-05 14:00:00,5,14.0,$75.23,$101.06,8.36,$0.00,17102.06,91.9,6.9,9.0,12.09,-25.83,-25.83,-0.2556,"$5,796.61",2022-06-05,14:00:00,2022,6,20220605,06/05/2022 14:00:00,2022-06-05 14:00:00-07:00,,,100319.97,0,6.688,49.75,,34.0,120.0
6860,7046,2022-05-11 20:00:00,11,20.0,$75.24,$144.98,6.49,$0.00,16478.46,79.0,11.5,11.59,22.34,-69.74,-69.74,-0.48100000000000004,"$8,881.22",2022-05-11,20:00:00,2022,5,20220511,05/11/2022 20:00:00,2022-05-11 20:00:00-07:00,,,101535.15,0,3.601,83.37,,24.0,140.0
6861,7047,2022-06-01 03:00:00,1,3.0,$75.25,$58.51,8.46,$0.00,12849.0,79.0,6.9,8.89,6.92,16.74,16.74,0.2861,"$8,886.48",2022-06-01,03:00:00,2022,6,20220601,06/01/2022 03:00:00,2022-06-01 03:00:00-07:00,,,100995.07,0,2.058,88.7,,25.0,170.0
6862,7048,2022-08-13 02:00:00,13,2.0,$75.26,$63.64,8.75,$0.00,12445.97,81.0,4.6,8.6,7.27,11.62,11.62,0.1825,"$10,012.37",2022-08-13,02:00:00,2022,8,20220813,08/13/2022 02:00:00,2022-08-13 02:00:00-07:00,,,101130.09,0,2.572,83.71,,27.0,350.0
6863,7049,2022-08-27 22:00:00,27,22.0,$75.26,$76.20,9.5,$0.00,14936.49,82.0,5.8,7.92,8.02,-0.95,-0.95,-0.0124,"$5,816.28",2022-08-27,22:00:00,2022,8,20220827,08/27/2022 22:00:00,2022-08-27 22:00:00-07:00,,,100758.79,0,2.058,83.71,,27.0,170.0
6864,7050,2022-08-12 00:00:00,12,24.0,$75.26,$74.48,7.89,-$0.65,14559.12,81.0,0.0,9.54,9.44,0.78,0.78,0.0105,"$9,839.18",2022-08-12,00:00:00,2022,8,20220812,08/12/2022 00:00:00,2022-08-12 00:00:00-07:00,,,101163.85,0,0.0,83.71,,27.0,0.0
6865,7051,2022-07-29 20:00:00,29,20.0,$75.29,$115.92,8.66,$0.00,16947.83,89.1,10.4,8.69,13.39,-40.63,-40.63,-0.3505,"$12,962.61",2022-07-29,20:00:00,2022,7,20220729,07/29/2022 20:00:00,2022-07-29 20:00:00-07:00,,,101366.38,0,3.601,70.36,,30.0,170.0
