,Date/Time,Day,Hour,RT Price $/MW,DA Price $/MW,Gas Price $/mmBtu,Gas Basis $/mmBtu,Load ,Temperature °F,Wind Speed MPH,RT Heat Rate ,DA Heat Rate ,Return $,Return $/MW,Return %,Cum. Return $,Dates,Time,Year,Month,Date,DateAPIFormat,Sunrise,Sunset,Day_Length
8184,07/02/2021 07:00:00,02,7,25.2075,28.15,3.75,0.0,15056.75,64.9,6.9,6.722,7.506666667,-2.9425,-2.9425,-0.104529307,4852.15,2021-07-02,07:00:00,2021,07,07/0/221,20210702,2021-07-02T12:50:49+00:00,2021-07-03T03:20:57+00:00,52208
8185,02/02/2022 18:00:00,02,18,25.21,43.22,5.46,0.0,20468.61,12.0,21.9,4.617216117,7.915750916,-18.01,-18.01,-0.416705229,-10577.295,2022-02-02,18:00:00,2022,02,02/0/222,20220202,2022-02-02T14:57:55+00:00,2022-02-03T01:32:55+00:00,38100
8186,06/28/2021 08:00:00,28,8,25.2175,23.26,3.41,0.0,15210.96,64.9,0.0,7.39516129,6.82111437,1.9575,1.9575,0.084157352,5037.1375,2021-06-28,08:00:00,2021,06,06/2/221,20210628,2021-06-28T12:49:06+00:00,2021-06-29T03:21:06+00:00,52320
8187,01/22/2022 01:00:00,22,1,25.2175,29.64,4.09,0.0,18715.03,19.9,4.6,6.165647922,7.246943765,-4.4225,-4.4225,-0.149207152,-9077.16,2022-01-22,01:00:00,2022,01,01/2/222,20220122,2022-01-22T15:04:55+00:00,2022-01-23T01:21:46+00:00,37011
8188,08/05/2021 01:00:00,05,1,25.22,29.44,4.12,0.0,15995.61,68.0,3.5,6.121359223,7.145631068,-4.22,-4.22,-0.143342391,2778.0775,2021-08-05,01:00:00,2021,08,08/0/221,20210805,2021-08-05T13:13:22+00:00,2021-08-06T03:01:55+00:00,49713
8189,07/22/2021 11:00:00,22,11,25.225,28.48,3.91,0.0,18911.2,80.1,19.6,6.45140665,7.283887468,-3.255,-3.255,-0.11429073,3849.0125,2021-07-22,11:00:00,2021,07,07/2/221,20210722,2021-07-22T13:02:59+00:00,2021-07-23T03:13:25+00:00,51026
8190,12/20/2022 06:00:00,20,6,25.225,40.34,5.98,0.0,15613.79,24.1,10.4,4.218227425,6.745819398,-15.115,-15.115,-0.374690134,-27406.53,2022-12-20,06:00:00,2022,12,12/2/222,20221220,2022-12-20T15:03:51+00:00,2022-12-21T00:55:00+00:00,35469
8191,03/08/2023 21:00:00,08,21,25.2325,33.32,2.52,0.0,14854.62,48.0,19.6,10.01289683,13.22222222,-8.0875,-8.0875,-0.242722089,-38952.1725,2023-03-08,21:00:00,2023,03,03/0/223,20230308,2023-03-08T14:20:21+00:00,2023-03-09T02:04:31+00:00,42250
8192,11/04/2022 22:00:00,04,22,25.2425,42.64,4.65,0.0,13273.17,33.1,9.2,5.428494624,9.169892473,-17.3975,-17.3975,-0.408008912,-24718.8225,2022-11-04,22:00:00,2022,11,11/0/222,20221104,2022-11-04T14:24:29+00:00,2022-11-05T01:06:03+00:00,38494
8193,03/06/2023 23:00:00,06,23,25.25,20.04,2.67,0.0,13846.24,51.1,19.6,9.456928839,7.505617978,5.21,5.21,0.25998004,-38757.2725,2023-03-06,23:00:00,2023,03,03/0/223,20230306,2023-03-06T14:23:01+00:00,2023-03-07T02:02:49+00:00,41988
8194,07/12/2021 09:00:00,12,9,25.26,25.55,3.71,0.0,15665.4,68.0,10.4,6.808625337,6.886792453,-0.29,-0.29,-0.011350294,5595.9675,2021-07-12,09:00:00,2021,07,07/1/221,20210712,2021-07-12T12:56:17+00:00,2021-07-13T03:18:34+00:00,51737
8195,11/13/2022 07:00:00,13,7,25.26,22.66,4.63,0.0,16580.4,30.9,17.3,5.455723542,4.894168467,2.6,2.6,0.114739629,-25504.3025,2022-11-13,07:00:00,2022,11,11/1/222,20221113,2022-11-13T14:33:07+00:00,2022-11-14T00:58:55+00:00,37548
8196,05/10/2021 19:00:00,10,19,25.2625,24.53,2.9,0.0,13606.7,62.1,19.6,8.711206897,8.45862069,0.7325,0.7325,0.029861394,7048.4625,2021-05-10,19:00:00,2021,05,05/1/221,20210510,2021-05-10T13:00:16+00:00,2021-05-11T02:55:54+00:00,50138
8197,02/18/2022 15:00:00,18,15,25.2725,27.19,4.57,0.0,15155.64,54.0,6.9,5.530087527,5.949671772,-1.9175,-1.9175,-0.070522251,-15092.35,2022-02-18,15:00:00,2022,02,02/1/222,20220218,2022-02-18T14:42:29+00:00,2022-02-19T01:48:37+00:00,39968
8198,06/01/2021 17:00:00,01,17,25.275,47.01,2.85,0.0,15290.91,64.9,11.5,8.868421053,16.49473684,-21.735,-21.735,-0.462348437,6821.4425,2021-06-01,17:00:00,2021,06,06/0/221,20210601,2021-06-01T12:47:23+00:00,2021-06-02T03:11:53+00:00,51870
8199,01/07/2023 22:00:00,07,22,25.28,26.94,3.42,0.0,13537.7,30.9,3.5,7.391812865,7.877192982,-1.66,-1.66,-0.061618411,-36248.09,2023-01-07,22:00:00,2023,01,01/0/223,20230107,2023-01-07T15:08:41+00:00,2023-01-08T01:07:19+00:00,35918
8200,07/06/2021 05:00:00,06,5,25.285,24.03,3.62,0.0,12842.15,66.9,8.1,6.98480663,6.638121547,1.255,1.255,0.052226384,4610.8675,2021-07-06,05:00:00,2021,07,07/0/221,20210706,2021-07-06T12:52:49+00:00,2021-07-07T03:20:20+00:00,52051
8201,04/19/2021 18:00:00,19,18,25.2875,33.18,2.61,0.0,13367.11,71.1,9.2,9.688697318,12.71264368,-7.8925,-7.8925,-0.237869198,8564.635,2021-04-19,18:00:00,2021,04,04/1/221,20210419,2021-04-19T13:22:33+00:00,2021-04-20T02:38:51+00:00,47778
8202,08/02/2021 05:00:00,02,5,25.2875,23.91,3.89,0.0,13960.65,63.0,5.8,6.500642674,6.146529563,1.3775,1.3775,0.057611878,2214.745,2021-08-02,05:00:00,2021,08,08/0/221,20210802,2021-08-02T13:11:06+00:00,2021-08-03T03:04:46+00:00,50020
8203,08/13/2021 05:00:00,13,5,25.2875,24.14,4.01,0.0,15890.93,66.0,4.6,6.306109726,6.019950125,1.1475,1.1475,0.047535211,1231.8975,2021-08-13,05:00:00,2021,08,08/1/221,20210813,2021-08-13T13:19:27+00:00,2021-08-14T02:53:28+00:00,48841
8204,07/26/2021 10:00:00,26,10,25.29,30.63,4.06,0.0,18953.93,80.1,12.7,6.229064039,7.544334975,-5.34,-5.34,-0.174338883,3968.04,2021-07-26,10:00:00,2021,07,07/2/221,20210726,2021-07-26T13:05:53+00:00,2021-07-27T03:10:36+00:00,50683
8205,02/07/2022 13:00:00,07,13,25.2925,30.91,5.34,0.0,15952.73,50.0,17.3,4.736423221,5.788389513,-5.6175,-5.6175,-0.181737302,-14345.605,2022-02-07,13:00:00,2022,02,02/0/222,20220207,2022-02-07T14:53:41+00:00,2022-02-08T01:37:56+00:00,38655
8206,03/10/2022 16:00:00,10,16,25.295,30.19,4.56,0.0,13169.22,26.1,12.7,5.547149123,6.620614035,-4.895,-4.895,-0.162139781,-5066.605,2022-03-10,16:00:00,2022,03,03/1/222,20220310,2022-03-10T14:17:19+00:00,2022-03-11T02:06:25+00:00,42546
8207,07/21/2021 02:00:00,21,2,25.2975,23.6,3.83,0.0,14270.38,64.0,8.1,6.605091384,6.161879896,1.6975,1.6975,0.071927966,3899.0725,2021-07-21,02:00:00,2021,07,07/2/221,20210721,2021-07-21T13:02:17+00:00,2021-07-22T03:14:03+00:00,51106
8208,02/09/2022 00:00:00,09,24,25.2975,27.86,4.35,0.06,14026.53,27.0,6.9,5.815517241,6.404597701,-2.5625,-2.5625,-0.091977746,-14520.035,2022-02-09,00:00:00,2022,02,02/0/222,20220209,2022-02-09T14:51:50+00:00,2022-02-10T01:39:55+00:00,38885
8209,07/22/2021 10:00:00,22,10,25.3,26.06,3.91,0.0,17161.88,75.9,18.4,6.470588235,6.664961637,-0.76,-0.76,-0.029163469,3852.2675,2021-07-22,10:00:00,2021,07,07/2/221,20210722,2021-07-22T13:02:59+00:00,2021-07-23T03:13:25+00:00,51026
8210,01/24/2022 07:00:00,24,7,25.3075,38.94,4.09,0.0,16105.09,23.0,6.9,6.187652812,9.520782396,-13.6325,-13.6325,-0.350089882,-9340.9625,2022-01-24,07:00:00,2022,01,01/2/222,20220124,2022-01-24T15:03:54+00:00,2022-01-25T01:23:47+00:00,37193
8211,06/26/2021 21:00:00,26,21,25.31,39.62,3.41,0.0,22125.43,71.1,11.5,7.42228739,11.61876833,-14.31,-14.31,-0.361181222,5247.0475,2021-06-26,21:00:00,2021,06,06/2/221,20210626,2021-06-26T12:48:22+00:00,2021-06-27T03:21:01+00:00,52359
8212,06/14/2022 14:00:00,14,14,25.3125,45.24,8.87,0.0,25438.83,100.0,12.7,2.853720406,5.100338219,-19.9275,-19.9275,-0.440484085,-24311.575,2022-06-14,14:00:00,2022,06,06/1/222,20220614,2022-06-14T12:45:51+00:00,2022-06-15T03:18:16+00:00,52345
8213,11/13/2022 05:00:00,13,5,25.315,9.03,4.63,0.0,15361.98,30.9,19.6,5.467602592,1.950323974,16.285,16.285,1.803433001,-25517.7075,2022-11-13,05:00:00,2022,11,11/1/222,20221113,2022-11-13T14:33:07+00:00,2022-11-14T00:58:55+00:00,37548
8214,01/31/2023 00:00:00,31,24,25.3225,31.3,2.79,-0.02,22771.14,15.1,12.7,9.076164875,11.21863799,-5.9775,-5.9775,-0.190974441,-36164.125,2023-01-31,00:00:00,2023,01,01/3/223,20230131,2023-01-31T14:59:36+00:00,2023-02-01T01:30:38+00:00,37862
8215,11/18/2021 12:00:00,18,12,25.33,31.76,4.79,0.0,13934.67,46.9,9.2,5.288100209,6.630480167,-6.43,-6.43,-0.202455919,-4492.725,2021-11-18,12:00:00,2021,11,11/1/221,20211118,2021-11-18T14:38:11+00:00,2021-11-19T00:55:46+00:00,37055
8216,12/04/2021 12:00:00,04,12,25.33,32.2,3.86,0.0,13439.33,51.1,9.2,6.562176166,8.341968912,-6.87,-6.87,-0.213354037,-5970.53,2021-12-04,12:00:00,2021,12,12/0/221,20211204,2021-12-04T14:52:52+00:00,2021-12-05T00:51:22+00:00,35910
8217,01/28/2022 03:00:00,28,3,25.33,16.38,4.45,0.0,15641.96,23.0,10.4,5.692134831,3.680898876,8.95,8.95,0.546398046,-9054.5325,2022-01-28,03:00:00,2022,01,01/2/222,20220128,2022-01-28T15:01:31+00:00,2022-01-29T01:27:50+00:00,37579
8218,07/16/2021 11:00:00,16,11,25.3325,25.24,3.69,0.0,19471.74,79.0,6.9,6.865176152,6.840108401,0.0925,0.0925,0.003664818,4845.3175,2021-07-16,11:00:00,2021,07,07/1/221,20210716,2021-07-16T12:58:51+00:00,2021-07-17T03:16:50+00:00,51479
8219,04/21/2022 07:00:00,21,7,25.3375,44.5,7.04,0.0,14155.05,54.0,6.9,3.599076705,6.321022727,-19.1625,-19.1625,-0.430617978,-11160.6825,2022-04-21,07:00:00,2022,04,04/2/222,20220421,2022-04-21T13:20:24+00:00,2022-04-22T02:40:16+00:00,47992
8220,03/03/2022 01:00:00,03,1,25.34,23.88,4.65,0.0,11043.4,45.0,9.2,5.449462366,5.135483871,1.46,1.46,0.061139028,-3764.33,2022-03-03,01:00:00,2022,03,03/0/222,20220303,2022-03-03T14:26:38+00:00,2022-03-04T02:00:25+00:00,41627
8221,04/08/2022 10:00:00,08,10,25.3425,39.82,6.03,0.0,13834.93,45.0,13.8,4.202736318,6.603648425,-14.4775,-14.4775,-0.363573581,-7714.33,2022-04-08,10:00:00,2022,04,04/0/222,20220408,2022-04-08T13:37:05+00:00,2022-04-09T02:29:49+00:00,46364
8222,05/26/2021 21:00:00,26,21,25.345,11.06,2.84,0.0,20169.41,75.0,17.3,8.924295775,3.894366197,14.285,14.285,1.29159132,6290.775,2021-05-26,21:00:00,2021,05,05/2/221,20210526,2021-05-26T12:49:38+00:00,2021-05-27T03:07:59+00:00,51501
8223,12/24/2021 23:00:00,24,23,25.345,0.23,3.52,0.0,12712.97,54.0,23.0,7.200284091,0.065340909,25.115,25.115,109.1956522,-8070.3675,2021-12-24,23:00:00,2021,12,12/2/221,20211224,2021-12-24T15:05:50+00:00,2021-12-25T00:57:13+00:00,35483
8224,09/07/2021 05:00:00,07,5,25.35,22.31,4.69,0.0,12889.17,69.1,8.1,5.405117271,4.756929638,3.04,3.04,0.136261766,-2057.445,2021-09-07,05:00:00,2021,09,09/0/221,20210907,2021-09-07T13:37:58+00:00,2021-09-08T02:21:03+00:00,45785
8225,11/30/2021 14:00:00,30,14,25.3525,34.57,4.86,0.0,13684.92,61.0,21.9,5.216563786,7.113168724,-9.2175,-9.2175,-0.266632919,-5633.2675,2021-11-30,14:00:00,2021,11,11/3/221,20211130,2021-11-30T14:49:24+00:00,2021-12-01T00:51:42+00:00,36138
8226,01/22/2022 17:00:00,22,17,25.36,23.19,4.09,0.0,14554.88,46.0,4.6,6.200488998,5.66992665,2.17,2.17,0.093574817,-9115.8475,2022-01-22,17:00:00,2022,01,01/2/222,20220122,2022-01-22T15:04:55+00:00,2022-01-23T01:21:46+00:00,37011
8227,02/07/2022 00:00:00,07,24,25.365,36.76,5.34,0.0,16223.39,30.0,4.6,4.75,6.883895131,-11.395,-11.395,-0.309983678,-14251.3725,2022-02-07,00:00:00,2022,02,02/0/222,20220207,2022-02-07T14:53:41+00:00,2022-02-08T01:37:56+00:00,38655
8228,04/28/2021 03:00:00,28,3,25.3675,18.13,2.85,0.0,11175.31,66.0,12.7,8.900877193,6.361403509,7.2375,7.2375,0.399200221,7983.675,2021-04-28,03:00:00,2021,04,04/2/221,20210428,2021-04-28T13:12:03+00:00,2021-04-29T02:46:10+00:00,48847
8229,11/08/2022 03:00:00,08,3,25.3675,14.84,4.75,0.0,11567.59,55.9,8.1,5.340526316,3.124210526,10.5275,10.5275,0.70940027,-24012.6625,2022-11-08,03:00:00,2022,11,11/0/222,20221108,2022-11-08T14:28:17+00:00,2022-11-09T01:02:37+00:00,38060
8230,12/02/2021 00:00:00,02,24,25.37,32.67,4.51,0.28,11608.32,46.9,5.8,5.625277162,7.243902439,-7.3,-7.3,-0.223446587,-5857.6425,2021-12-02,00:00:00,2021,12,12/0/221,20211202,2021-12-02T14:51:09+00:00,2021-12-03T00:51:28+00:00,36019
8231,01/11/2022 02:00:00,11,2,25.3725,28.33,4.14,0.0,16076.13,28.9,9.2,6.128623188,6.842995169,-2.9575,-2.9575,-0.104394635,-7146.0875,2022-01-11,02:00:00,2022,01,01/1/222,20220111,2022-01-11T15:08:22+00:00,2022-01-12T01:11:07+00:00,36165
8232,12/24/2022 16:00:00,24,16,25.3725,52.63,6.56,0.0,18270.0,39.9,5.8,3.867759146,8.022865854,-27.2575,-27.2575,-0.517908037,-30970.07,2022-12-24,16:00:00,2022,12,12/2/222,20221224,2022-12-24T15:05:44+00:00,2022-12-25T00:57:05+00:00,35481
8233,08/21/2021 09:00:00,21,9,25.3775,28.03,3.94,0.0,16177.12,75.9,4.6,6.440989848,7.114213198,-2.6525,-2.6525,-0.094630753,1400.89,2021-08-21,09:00:00,2021,08,08/2/221,20210821,2021-08-21T13:25:29+00:00,2021-08-22T02:43:55+00:00,47906
8234,01/07/2023 19:00:00,07,19,25.38,38.86,3.42,0.0,13977.22,42.1,6.9,7.421052632,11.3625731,-13.48,-13.48,-0.346886258,-36240.0275,2023-01-07,19:00:00,2023,01,01/0/223,20230107,2023-01-07T15:08:41+00:00,2023-01-08T01:07:19+00:00,35918
8235,05/17/2021 14:00:00,17,14,25.3875,32.12,2.87,0.0,15520.02,72.0,6.9,8.845818815,11.19163763,-6.7325,-6.7325,-0.209604608,6588.6275,2021-05-17,14:00:00,2021,05,05/1/221,20210517,2021-05-17T12:54:50+00:00,2021-05-18T03:01:24+00:00,50794
8236,08/07/2021 20:00:00,07,20,25.3875,34.57,4.13,0.0,23563.87,86.0,19.6,6.147094431,8.370460048,-9.1825,-9.1825,-0.26562048,2032.955,2021-08-07,20:00:00,2021,08,08/0/221,20210807,2021-08-07T13:14:54+00:00,2021-08-08T02:59:56+00:00,49502
8237,06/25/2022 23:00:00,25,23,25.3925,55.95,5.89,0.0,22387.31,71.1,17.3,4.311120543,9.499151104,-30.5575,-30.5575,-0.546157283,-30905.555,2022-06-25,23:00:00,2022,06,06/2/222,20220625,2022-06-25T12:47:57+00:00,2022-06-26T03:20:55+00:00,52378
8238,07/10/2021 11:00:00,10,11,25.395,23.72,3.71,0.0,17364.33,81.0,15.0,6.845013477,6.393530997,1.675,1.675,0.070615514,5838.665,2021-07-10,11:00:00,2021,07,07/1/221,20210710,2021-07-10T12:55:05+00:00,2021-07-11T03:19:16+00:00,51851
8239,02/13/2022 18:00:00,13,18,25.3975,37.28,3.93,0.0,13262.38,55.9,13.8,6.462468193,9.486005089,-11.8825,-11.8825,-0.318736588,-14378.7375,2022-02-13,18:00:00,2022,02,02/1/222,20220213,2022-02-13T14:47:53+00:00,2022-02-14T01:43:50+00:00,39357
8240,12/23/2021 03:00:00,23,3,25.4,4.16,3.99,0.0,11432.69,39.0,5.8,6.365914787,1.042606516,21.24,21.24,5.105769231,-7817.185,2021-12-23,03:00:00,2021,12,12/2/221,20211223,2021-12-23T15:05:25+00:00,2021-12-24T00:56:39+00:00,35474
8241,01/05/2023 14:00:00,05,14,25.4,22.08,3.81,0.0,14134.28,50.0,15.0,6.666666667,5.795275591,3.32,3.32,0.150362319,-36051.3425,2023-01-05,14:00:00,2023,01,01/0/223,20230105,2023-01-05T15:08:38+00:00,2023-01-06T01:05:38+00:00,35820
8242,07/02/2021 09:00:00,02,9,25.4025,29.13,3.75,0.0,16252.88,66.9,6.9,6.774,7.768,-3.7275,-3.7275,-0.127960865,4845.76,2021-07-02,09:00:00,2021,07,07/0/221,20210702,2021-07-02T12:50:49+00:00,2021-07-03T03:20:57+00:00,52208
8243,10/14/2022 11:00:00,14,11,25.4025,31.27,6.28,0.0,14064.59,64.9,16.1,4.044984076,4.979299363,-5.8675,-5.8675,-0.18763991,-23767.795,2022-10-14,11:00:00,2022,10,10/1/222,20221014,2022-10-14T14:05:47+00:00,2022-10-15T01:29:27+00:00,41020
8244,04/11/2022 03:00:00,11,3,25.405,15.91,6.3,0.0,11300.11,51.1,25.3,4.032539683,2.525396825,9.495,9.495,0.596794469,-6080.405,2022-04-11,03:00:00,2022,04,04/1/222,20220411,2022-04-11T13:33:05+00:00,2022-04-12T02:32:13+00:00,46748
8245,08/09/2021 07:00:00,09,7,25.4075,18.46,4.13,0.0,17274.86,69.1,11.5,6.151937046,4.469733656,6.9475,6.9475,0.37635428,2126.1325,2021-08-09,07:00:00,2021,08,08/0/221,20210809,2021-08-09T13:16:25+00:00,2021-08-10T02:57:51+00:00,49286
8246,01/28/2023 11:00:00,28,11,25.4075,7.31,2.79,0.0,16392.08,50.0,15.0,9.106630824,2.620071685,18.0975,18.0975,2.475718194,-38128.555,2023-01-28,11:00:00,2023,01,01/2/223,20230128,2023-01-28T15:01:40+00:00,2023-01-29T01:27:35+00:00,37555
8247,05/11/2021 07:00:00,11,7,25.4125,26.08,2.9,0.0,11566.46,46.0,15.0,8.762931034,8.993103448,-0.6675,-0.6675,-0.025594325,7125.5225,2021-05-11,07:00:00,2021,05,05/1/221,20210511,2021-05-11T12:59:25+00:00,2021-05-12T02:56:42+00:00,50237
8248,03/01/2022 04:00:00,01,4,25.4175,26.63,4.28,0.0,13531.64,35.1,6.9,5.938668224,6.221962617,-1.2125,-1.2125,-0.045531356,-3737.1825,2022-03-01,04:00:00,2022,03,03/0/222,20220301,2022-03-01T14:29:13+00:00,2022-03-02T01:58:40+00:00,41367
8249,11/12/2022 14:00:00,12,14,25.4225,30.57,4.63,0.0,13860.22,50.0,8.1,5.490820734,6.602591793,-5.1475,-5.1475,-0.168384037,-25538.9325,2022-11-12,14:00:00,2022,11,11/1/222,20221112,2022-11-12T14:32:09+00:00,2022-11-13T00:59:36+00:00,37647
8250,07/22/2021 22:00:00,22,22,25.425,29.19,3.91,0.0,21674.11,75.0,11.5,6.502557545,7.465473146,-3.765,-3.765,-0.128982528,3715.15,2021-07-22,22:00:00,2021,07,07/2/221,20210722,2021-07-22T13:02:59+00:00,2021-07-23T03:13:25+00:00,51026
8251,06/01/2021 18:00:00,01,18,25.43,37.86,2.85,0.0,15267.68,66.9,9.2,8.922807018,13.28421053,-12.43,-12.43,-0.328314844,6809.0125,2021-06-01,18:00:00,2021,06,06/0/221,20210601,2021-06-01T12:47:23+00:00,2021-06-02T03:11:53+00:00,51870
8252,11/05/2022 09:00:00,05,9,25.43,23.69,3.94,0.0,12717.07,30.0,9.2,6.454314721,6.012690355,1.74,1.74,0.073448713,-24717.0925,2022-11-05,09:00:00,2022,11,11/0/222,20221105,2022-11-05T14:25:25+00:00,2022-11-06T01:05:10+00:00,38385
8253,08/04/2021 05:00:00,04,5,25.4325,25.35,3.99,0.0,13663.29,64.9,8.1,6.37406015,6.353383459,0.0825,0.0825,0.003254438,2727.1575,2021-08-04,05:00:00,2021,08,08/0/221,20210804,2021-08-04T13:12:37+00:00,2021-08-05T03:02:54+00:00,49817
8254,12/19/2021 08:00:00,19,8,25.435,35.3,3.62,0.0,16236.37,21.9,11.5,7.026243094,9.751381215,-9.865,-9.865,-0.279461756,-7214.765,2021-12-19,08:00:00,2021,12,12/1/221,20211219,2021-12-19T15:03:27+00:00,2021-12-20T00:54:39+00:00,35472
8255,01/23/2022 21:00:00,23,21,25.435,30.09,4.09,0.0,14922.57,39.0,6.9,6.218826406,7.356968215,-4.655,-4.655,-0.154702559,-9250.9525,2022-01-23,21:00:00,2022,01,01/2/222,20220123,2022-01-23T15:04:25+00:00,2022-01-24T01:22:47+00:00,37102
8256,08/15/2021 08:00:00,15,8,25.4425,25.51,3.89,0.0,13345.68,64.9,5.8,6.540488432,6.557840617,-0.0675,-0.0675,-0.002646021,621.085,2021-08-15,08:00:00,2021,08,08/1/221,20210815,2021-08-15T13:20:58+00:00,2021-08-16T02:51:10+00:00,48612
8257,08/26/2021 05:00:00,26,5,25.4425,23.12,4.01,0.0,15518.13,69.1,10.4,6.344763092,5.765586035,2.3225,2.3225,0.100454152,-30.14,2021-08-26,05:00:00,2021,08,08/2/221,20210826,2021-08-26T13:29:12+00:00,2021-08-27T02:37:29+00:00,47297
8258,03/13/2023 19:00:00,13,19,25.4425,20.31,2.38,0.0,13855.52,45.0,20.7,10.69012605,8.533613445,5.1325,5.1325,0.252708026,-38954.195,2023-03-13,19:00:00,2023,03,03/1/223,20230313,2023-03-13T14:13:32+00:00,2023-03-14T02:08:43+00:00,42911
8259,09/18/2022 13:00:00,18,13,25.4525,59.96,8.07,0.0,21470.3,84.9,15.0,3.153965304,7.429987608,-34.5075,-34.5075,-0.575508672,-22967.2575,2022-09-18,13:00:00,2022,09,09/1/222,20220918,2022-09-18T13:45:47+00:00,2022-09-19T02:05:39+00:00,44392
8260,08/26/2021 02:00:00,26,2,25.4575,19.81,4.01,0.0,17250.58,73.9,12.7,6.348503741,4.940149626,5.6475,5.6475,0.285083291,-38.8075,2021-08-26,02:00:00,2021,08,08/2/221,20210826,2021-08-26T13:29:12+00:00,2021-08-27T02:37:29+00:00,47297
8261,09/23/2021 07:00:00,23,7,25.4625,28.12,4.83,0.0,12071.47,50.0,12.7,5.27173913,5.82194617,-2.6575,-2.6575,-0.09450569,-3153.52,2021-09-23,07:00:00,2021,09,09/2/221,20210923,2021-09-23T13:49:37+00:00,2021-09-24T01:58:05+00:00,43708
8262,12/22/2022 19:00:00,22,19,25.4625,86.55,6.14,0.0,31308.2,3.0,20.7,4.146986971,14.09609121,-61.0875,-61.0875,-0.705805893,-27730.6975,2022-12-22,19:00:00,2022,12,12/2/222,20221222,2022-12-22T15:04:51+00:00,2022-12-23T00:55:59+00:00,35468
8263,12/21/2021 23:00:00,21,23,25.465,27.18,3.88,0.0,14230.78,41.0,5.8,6.56314433,7.005154639,-1.715,-1.715,-0.063097866,-7847.77,2021-12-21,23:00:00,2021,12,12/2/221,20211221,2021-12-21T15:04:29+00:00,2021-12-22T00:55:36+00:00,35467
8264,06/20/2021 20:00:00,20,20,25.47,29.98,3.16,0.0,23782.5,95.0,12.7,8.060126582,9.487341772,-4.51,-4.51,-0.150433622,5412.775,2021-06-20,20:00:00,2021,06,06/2/221,20210620,2021-06-20T12:46:41+00:00,2021-06-21T03:20:08+00:00,52407
8265,02/10/2022 17:00:00,10,17,25.47,24.74,4.06,0.0,13200.11,59.0,15.0,6.273399015,6.093596059,0.73,0.73,0.029506871,-14150.42,2022-02-10,17:00:00,2022,02,02/1/222,20220210,2022-02-10T14:50:53+00:00,2022-02-11T01:40:54+00:00,39001
8266,07/07/2021 05:00:00,07,5,25.4725,24.45,3.7,0.0,13337.77,66.9,3.5,6.884459459,6.608108108,1.0225,1.0225,0.041820041,4753.8825,2021-07-07,05:00:00,2021,07,07/0/221,20210707,2021-07-07T12:53:22+00:00,2021-07-08T03:20:06+00:00,52004
8267,09/26/2021 11:00:00,26,11,25.4775,28.55,5.02,0.0,14290.79,80.1,21.9,5.075199203,5.687250996,-3.0725,-3.0725,-0.107618214,-3296.235,2021-09-26,11:00:00,2021,09,09/2/221,20210926,2021-09-26T13:51:51+00:00,2021-09-27T01:53:47+00:00,43316
8268,01/10/2022 13:00:00,10,13,25.4775,24.83,3.83,0.0,16417.31,50.0,8.1,6.652088773,6.483028721,0.6475,0.6475,0.026077326,-7070.8775,2022-01-10,13:00:00,2022,01,01/1/222,20220110,2022-01-10T15:08:30+00:00,2022-01-11T01:10:12+00:00,36102
8269,12/03/2021 07:00:00,03,7,25.48,26.42,4.04,0.0,12574.59,52.0,15.0,6.306930693,6.53960396,-0.94,-0.94,-0.035579107,-5957.13,2021-12-03,07:00:00,2021,12,12/0/221,20211203,2021-12-03T14:52:01+00:00,2021-12-04T00:51:24+00:00,35963
8270,09/12/2021 03:00:00,12,3,25.485,16.59,5.04,0.0,12585.25,70.0,11.5,5.056547619,3.291666667,8.895,8.895,0.536166365,-2399.02,2021-09-12,03:00:00,2021,09,09/1/221,20210912,2021-09-12T13:41:36+00:00,2021-09-13T02:13:56+00:00,45140
8271,03/23/2021 15:00:00,23,15,25.4875,39.83,2.49,0.0,12822.59,57.0,8.1,10.23594378,15.99598394,-14.3425,-14.3425,-0.360092895,-458.3925,2021-03-23,15:00:00,2021,03,03/2/221,20210323,2021-03-23T13:58:55+00:00,2021-03-24T02:17:16+00:00,44301
8272,08/19/2021 01:00:00,19,1,25.4875,26.62,3.86,0.0,14446.34,70.0,11.5,6.602979275,6.896373057,-1.1325,-1.1325,-0.042543201,478.7275,2021-08-19,01:00:00,2021,08,08/1/221,20210819,2021-08-19T13:23:59+00:00,2021-08-20T02:46:24+00:00,48145
8273,01/09/2022 21:00:00,09,21,25.4875,38.48,3.83,0.0,16723.32,30.9,3.5,6.654699739,10.04699739,-12.9925,-12.9925,-0.337642931,-7033.8375,2022-01-09,21:00:00,2022,01,01/0/222,20220109,2022-01-09T15:08:35+00:00,2022-01-10T01:09:18+00:00,36043
8274,02/14/2022 13:00:00,14,13,25.4875,20.26,3.93,0.0,14246.11,63.0,13.8,6.485368957,5.155216285,5.2275,5.2275,0.258020731,-14391.885,2022-02-14,13:00:00,2022,02,02/1/222,20220214,2022-02-14T14:46:50+00:00,2022-02-15T01:44:48+00:00,39478
8275,10/26/2022 10:00:00,26,10,25.495,33.76,5.2,0.0,13681.92,48.9,12.7,4.902884615,6.492307692,-8.265,-8.265,-0.244816351,-24578.6225,2022-10-26,10:00:00,2022,10,10/2/222,20221026,2022-10-26T14:16:09+00:00,2022-10-27T01:15:06+00:00,39537
