Date/Time,Day,Hour,RT Price $/MW,DA Price $/MW,Gas Price $/mmBtu,Gas Basis $/mmBtu,Load ,Temperature °F,Wind Speed MPH,RT Heat Rate ,DA Heat Rate ,Return $,Return $/MW,Return %,Cum. Return $
3-22-2022 12:00,TUE,12.00,-$3.60,-$4.41,$4.78,$0.00,"5,897.15",50.0,20.7,-0.75,-0.92,$0.82,$0.82,-18.48%,$579.45
4-22-2022 02:00,FRI,2.00,-$3.58,$3.00,$6.88,$0.00,"5,951.16",72.0,8.1,-0.52,0.44,-$6.58,-$6.58,-219.42%,"-$3,074.90"
4-22-2022 03:00,FRI,3.00,-$3.58,-$0.15,$6.88,$0.00,"5,860.12",71.1,10.4,-0.52,-0.02,-$3.43,-$3.43,2286.67%,"-$3,078.33"
10-22-2022 04:00,SAT,4.00,-$3.58,$3.16,$4.43,$0.00,"6,273.94",66.0,15.0,-0.81,0.71,-$6.74,-$6.74,-213.29%,"-$12,505.08"
10-23-2022 15:00,SUN,15.00,-$3.58,$2.16,$4.43,$0.00,"6,906.41",84.9,20.7,-0.81,0.49,-$5.74,-$5.74,-265.63%,"-$12,563.60"
3-22-2022 18:00,TUE,18.00,-$3.58,-$2.81,$4.78,$0.00,"5,840.96",57.0,18.4,-0.75,-0.59,-$0.77,-$0.77,27.22%,$572.10
4-9-2022 13:00,SAT,13.00,-$3.58,-$3.21,$6.30,$0.00,"5,659.38",84.0,19.6,-0.57,-0.51,-$0.37,-$0.37,11.37%,-$145.11
1-27-2023 21:00,FRI,21.00,-$3.57,$7.48,$2.71,$0.00,"7,066.33",43.0,6.9,-1.32,2.76,-$11.05,-$11.05,-147.76%,"-$25,103.85"
3-5-2023 06:00,SUN,6.00,-$3.57,$2.77,$2.67,$0.00,"6,653.34",55.9,9.2,-1.34,1.04,-$6.34,-$6.34,-228.97%,"-$25,595.62"
3-5-2023 10:00,SUN,10.00,-$3.57,-$1.56,$2.67,$0.00,"6,791.96",70.0,23.0,-1.34,-0.58,-$2.01,-$2.01,129.01%,"-$25,614.13"
4-10-2022 02:00,SUN,2.00,-$3.57,-$1.69,$6.30,$0.00,"5,627.04",72.0,17.3,-0.57,-0.27,-$1.88,-$1.88,111.24%,-$306.31
10-27-2022 11:00,THU,11.00,-$3.57,$0.56,$5.26,$0.00,"6,368.72",66.9,10.4,-0.68,0.11,-$4.13,-$4.13,-737.50%,"-$13,264.74"
12-5-2022 15:00,MON,15.00,-$3.57,$18.61,$4.82,$0.00,"6,565.24",73.0,11.5,-0.74,3.86,-$22.18,-$22.18,-119.17%,"-$13,843.94"
10-27-2022 09:00,THU,9.00,-$3.53,$5.02,$5.26,$0.00,"6,360.01",55.0,0.0,-0.67,0.95,-$8.55,-$8.55,-170.22%,"-$13,255.83"
3-30-2022 10:00,WED,10.00,-$3.52,-$2.16,$5.31,$0.00,"5,652.33",62.1,25.3,-0.66,-0.41,-$1.36,-$1.36,62.73%,$608.62
3-16-2023 22:00,THU,22.00,-$3.51,-$0.32,$2.44,$0.00,"6,916.71",51.1,25.3,-1.44,-0.13,-$3.19,-$3.19,996.88%,"-$26,345.10"
10-23-2022 16:00,SUN,16.00,-$3.47,$3.44,$4.43,$0.00,"6,969.83",82.9,15.0,-0.78,0.78,-$6.91,-$6.91,-200.94%,"-$12,570.51"
10-23-2022 18:00,SUN,18.00,-$3.47,$3.93,$4.43,$0.00,"6,985.31",79.0,18.4,-0.78,0.89,-$7.40,-$7.40,-188.36%,"-$12,586.53"
2-7-2023 00:00,MON,24.00,-$3.47,$2.14,$2.40,$0.21,"6,346.12",57.0,9.2,-1.44,0.89,-$5.61,-$5.61,-261.92%,"-$25,439.71"
1-18-2023 15:00,WED,15.00,-$3.45,-$1.55,$3.42,$0.00,"6,370.25",63.0,31.1,-1.01,-0.45,-$1.90,-$1.90,122.42%,"-$23,987.32"
10-27-2022 12:00,THU,12.00,-$3.44,$0.63,$5.26,$0.00,"6,430.58",71.1,16.1,-0.65,0.12,-$4.07,-$4.07,-646.03%,"-$13,268.81"
12-5-2022 13:00,MON,13.00,-$3.44,$15.81,$4.82,$0.00,"6,522.97",69.1,13.8,-0.71,3.28,-$19.25,-$19.25,-121.76%,"-$13,802.53"
3-20-2022 10:00,SUN,10.00,-$3.43,-$3.66,$4.87,$0.00,"5,623.39",59.0,18.4,-0.70,-0.75,$0.23,$0.23,-6.22%,$258.68
2-4-2023 15:00,SAT,15.00,-$3.43,$5.80,$2.40,$0.00,"6,411.99",57.9,18.0,-1.43,2.42,-$9.23,-$9.23,-159.18%,"-$24,941.05"
10-27-2022 08:00,THU,8.00,-$3.42,$6.30,$5.26,$0.00,"6,360.03",52.0,3.5,-0.65,1.20,-$9.72,-$9.72,-154.33%,"-$13,247.29"
10-23-2022 11:00,SUN,11.00,-$3.41,-$0.34,$4.43,$0.00,"6,496.25",73.9,17.3,-0.77,-0.08,-$3.07,-$3.07,902.94%,"-$12,545.83"
4-1-2022 17:00,FRI,17.00,-$3.40,$1.39,$5.48,$0.00,"5,782.72",82.9,25.3,-0.62,0.25,-$4.79,-$4.79,-344.24%,$43.63
3-16-2023 06:00,THU,6.00,-$3.39,$0.23,$2.44,$0.00,"6,603.60",66.0,11.5,-1.39,0.09,-$3.62,-$3.62,-1572.83%,"-$26,301.16"
1-18-2023 14:00,WED,14.00,-$3.39,-$1.19,$3.42,$0.00,"6,475.80",63.0,33.4,-0.99,-0.35,-$2.20,-$2.20,184.45%,"-$23,985.43"
2-9-2023 23:00,THU,23.00,-$3.39,$9.61,$2.42,$0.00,"6,942.78",46.0,11.5,-1.40,3.97,-$13.00,-$13.00,-135.22%,"-$25,153.59"
4-20-2022 00:00,TUE,24.00,-$3.38,$1.62,$7.56,$0.17,"5,695.19",71.1,17.3,-0.45,0.21,-$5.00,-$5.00,-308.80%,"-$2,308.72"
1-15-2023 04:00,SUN,4.00,-$3.37,-$0.41,$3.44,$0.00,"6,475.60",52.0,13.8,-0.98,-0.12,-$2.96,-$2.96,721.34%,"-$24,254.64"
2-15-2023 21:00,WED,21.00,-$3.36,$6.50,$2.43,$0.00,"6,719.41",60.1,15.0,-1.38,2.67,-$9.86,-$9.86,-151.69%,"-$25,398.97"
2-18-2023 21:00,SAT,21.00,-$3.36,$3.86,$2.26,$0.00,"7,292.31",45.0,11.5,-1.49,1.71,-$7.22,-$7.22,-187.05%,"-$26,021.97"
11-9-2022 19:00,WED,19.00,-$3.35,$5.55,$3.90,$0.00,"6,952.06",73.0,8.1,-0.86,1.42,-$8.90,-$8.90,-160.36%,"-$13,640.93"
4-19-2022 23:00,TUE,23.00,-$3.34,$18.61,$7.56,$0.00,"5,846.99",70.0,10.4,-0.44,2.46,-$21.95,-$21.95,-117.92%,"-$2,303.72"
3-11-2023 04:00,SAT,4.00,-$3.32,$4.13,$2.38,$0.00,"6,535.20",64.0,12.7,-1.39,1.74,-$7.45,-$7.45,-180.39%,"-$25,330.34"
11-2-2022 01:00,WED,1.00,-$3.31,$20.31,$4.46,$0.00,"6,070.67",57.9,6.9,-0.74,4.55,-$23.62,-$23.62,-116.31%,"-$13,399.53"
4-20-2022 10:00,WED,10.00,-$3.29,$0.01,$7.39,$0.00,"5,732.19",75.0,19.6,-0.44,0.00,-$3.30,-$3.30,-32975.00%,"-$2,359.91"
2-22-2023 08:00,WED,8.00,-$3.29,$6.38,$2.10,$0.00,"6,718.84",54.0,6.9,-1.57,3.04,-$9.67,-$9.67,-151.53%,"-$26,146.96"
1-12-2023 00:00,WED,24.00,-$3.28,$3.44,$3.32,-$0.03,"6,324.87",57.9,10.4,-0.99,1.04,-$6.72,-$6.72,-195.42%,"-$23,570.19"
11-3-2022 15:00,THU,15.00,-$3.28,-$2.55,$4.51,$0.00,"6,680.08",80.1,16.1,-0.73,-0.57,-$0.73,-$0.73,28.53%,"-$13,822.71"
10-27-2022 10:00,THU,10.00,-$3.27,$1.51,$5.26,$0.00,"6,342.94",60.1,10.4,-0.62,0.29,-$4.78,-$4.78,-316.56%,"-$13,260.61"
4-19-2022 22:00,TUE,22.00,-$3.26,-$0.29,$7.56,$0.00,"5,972.87",70.0,16.1,-0.43,-0.04,-$2.97,-$2.97,1022.41%,"-$2,281.77"
4-15-2022 16:00,FRI,16.00,-$3.24,$37.25,$6.93,$0.00,"6,350.25",95.0,12.7,-0.47,5.38,-$40.49,-$40.49,-108.68%,"-$1,305.63"
2-26-2023 15:00,SUN,15.00,-$3.22,-$2.14,$2.35,$0.00,"6,693.11",77.0,20.7,-1.37,-0.91,-$1.08,-$1.08,50.58%,"-$25,263.84"
11-4-2022 14:00,FRI,14.00,-$3.22,-$2.13,$4.65,$0.00,"6,573.53",73.9,26.5,-0.69,-0.46,-$1.09,-$1.09,50.94%,"-$13,856.15"
1-11-2023 23:00,WED,23.00,-$3.20,$6.62,$3.32,$0.00,"6,442.77",59.0,5.8,-0.96,1.99,-$9.82,-$9.82,-148.34%,"-$23,563.47"
10-21-2022 17:00,FRI,17.00,-$3.19,$5.37,$5.05,$0.00,"7,028.72",86.0,17.3,-0.63,1.06,-$8.56,-$8.56,-159.45%,"-$12,376.08"
3-16-2023 10:00,THU,10.00,-$3.19,-$0.58,$2.44,$0.00,"6,915.07",70.0,21.9,-1.31,-0.24,-$2.61,-$2.61,450.43%,"-$26,313.52"
4-20-2022 06:00,WED,6.00,-$3.19,-$0.28,$7.39,$0.00,"5,485.29",71.1,17.3,-0.43,-0.04,-$2.91,-$2.91,1039.29%,"-$2,334.07"
1-14-2023 19:00,SAT,19.00,-$3.18,$7.94,$3.44,$0.00,"6,581.88",57.9,9.2,-0.92,2.31,-$11.12,-$11.12,-140.02%,"-$24,211.73"
3-5-2023 23:00,SUN,23.00,-$3.17,$6.63,$2.67,$0.00,"6,847.17",60.1,0.0,-1.19,2.48,-$9.80,-$9.80,-147.81%,"-$25,659.36"
4-9-2022 14:00,SAT,14.00,-$3.16,-$1.97,$6.30,$0.00,"5,744.22",86.0,19.6,-0.50,-0.31,-$1.19,-$1.19,60.53%,-$146.30
10-21-2022 22:00,FRI,22.00,-$3.16,$8.02,$5.05,$0.00,"6,656.51",70.0,10.4,-0.62,1.59,-$11.18,-$11.18,-139.34%,"-$12,456.54"
2-10-2023 00:00,THU,24.00,-$3.15,$11.47,$2.42,$0.02,"6,910.61",45.0,17.3,-1.30,4.74,-$14.62,-$14.62,-127.44%,"-$25,168.20"
