Date/Time,Day,Hour,RT Price $/MW,DA Price $/MW,Gas Price $/mmBtu,Gas Basis $/mmBtu,Load ,Temperature °F,Wind Speed MPH,RT Heat Rate ,DA Heat Rate ,Return $,Return $/MW,Return %,Cum. Return $
2-26-2023 23:00,SUN,23.00,$4.62,$16.76,$2.35,$0.00,"11,247.14",71.1,21.9,1.96,7.13,-$12.14,-$12.14,-72.45%,"-$26,350.58"
10-25-2022 04:00,TUE,4.00,$4.62,$29.59,$4.81,$0.00,"8,742.34",64.9,15.0,0.96,6.15,-$24.97,-$24.97,-84.38%,"-$9,650.35"
11-5-2022 14:00,SAT,14.00,$4.71,$16.99,$3.94,$0.00,"10,701.20",70.0,9.2,1.19,4.31,-$12.29,-$12.29,-72.31%,"-$11,819.08"
1-2-2023 08:00,MON,8.00,$4.71,$15.80,$3.55,$0.00,"9,231.51",69.1,15.0,1.33,4.45,-$11.10,-$11.10,-70.22%,"-$22,718.93"
2-12-2023 16:00,SUN,16.00,$4.73,$12.37,$2.37,$0.00,"9,572.44",59.0,10.4,2.00,5.22,-$7.64,-$7.64,-61.76%,"-$26,732.87"
1-8-2023 23:00,SUN,23.00,$4.89,$21.71,$3.42,$0.00,"8,999.00",60.1,8.1,1.43,6.35,-$16.82,-$16.82,-77.46%,"-$22,910.34"
2-22-2023 02:00,WED,2.00,$5.01,$6.55,$2.10,$0.00,"9,834.24",66.9,10.4,2.38,3.12,-$1.54,-$1.54,-23.55%,"-$27,053.36"
2-23-2023 02:00,THU,2.00,$5.13,$8.76,$2.08,$0.00,"10,009.25",66.9,9.2,2.46,4.21,-$3.64,-$3.64,-41.50%,"-$27,186.69"
2-12-2023 17:00,SUN,17.00,$5.14,$13.97,$2.37,$0.00,"9,622.63",57.9,11.5,2.17,5.89,-$8.83,-$8.83,-63.22%,"-$26,741.70"
12-26-2022 10:00,MON,10.00,$5.21,$38.02,$6.56,$0.00,"11,120.67",50.0,13.8,0.79,5.80,-$32.81,-$32.81,-86.29%,"-$21,433.15"
2-6-2023 15:00,MON,15.00,$5.23,$14.83,$2.40,$0.00,"10,475.30",70.0,16.1,2.18,6.18,-$9.60,-$9.60,-64.75%,"-$26,444.53"
1-6-2023 12:00,FRI,12.00,$5.38,$21.41,$3.76,$0.00,"10,349.45",72.0,8.1,1.43,5.69,-$16.04,-$16.04,-74.89%,"-$22,646.09"
2-5-2023 15:00,SUN,15.00,$5.38,$14.36,$2.40,$0.00,"9,493.26",70.0,13.8,2.24,5.98,-$8.98,-$8.98,-62.53%,"-$26,035.83"
11-5-2022 13:00,SAT,13.00,$5.40,$19.29,$3.94,$0.00,"10,426.56",70.0,9.2,1.37,4.90,-$13.90,-$13.90,-72.03%,"-$11,806.79"
12-18-2022 16:00,SUN,16.00,$5.61,$27.28,$6.59,$0.00,"10,081.76",55.0,12.7,0.85,4.14,-$21.67,-$21.67,-79.44%,"-$14,529.97"
11-6-2022 07:00,SUN,7.00,$5.64,$11.92,$3.94,$0.00,"8,842.21",73.0,9.2,1.43,3.03,-$6.28,-$6.28,-52.66%,"-$11,909.90"
1-19-2023 04:00,THU,4.00,$5.66,$20.60,$3.11,$0.00,"8,307.57",60.1,6.9,1.82,6.62,-$14.94,-$14.94,-72.52%,"-$23,948.61"
1-18-2023 05:00,WED,5.00,$5.76,$16.09,$3.42,$0.00,"9,437.22",69.1,13.8,1.68,4.70,-$10.33,-$10.33,-64.22%,"-$23,831.79"
1-1-2023 20:00,SUN,20.00,$5.84,$18.26,$3.55,$0.00,"10,196.76",68.0,13.8,1.64,5.14,-$12.43,-$12.43,-68.04%,"-$22,499.93"
10-20-2022 01:00,THU,1.00,$5.96,$32.17,$5.50,$0.00,"8,715.34",57.9,3.5,1.08,5.85,-$26.21,-$26.21,-81.47%,"-$8,867.62"
2-16-2023 04:00,THU,4.00,$6.02,$11.96,$2.44,$0.00,"9,180.68",68.0,10.4,2.47,4.90,-$5.95,-$5.95,-49.71%,"-$26,695.91"
1-15-2023 05:00,SUN,5.00,$6.04,$6.10,$3.44,$0.00,"9,003.86",62.1,12.7,1.75,1.77,-$0.07,-$0.07,-1.07%,"-$24,017.61"
2-21-2023 12:00,TUE,12.00,$6.06,$12.87,$2.26,$0.00,"11,876.79",69.1,6.9,2.68,5.69,-$6.81,-$6.81,-52.93%,"-$27,047.04"
1-23-2023 15:00,MON,15.00,$6.10,$15.41,$3.13,$0.00,"10,345.19",55.9,12.7,1.95,4.92,-$9.31,-$9.31,-60.40%,"-$24,200.38"
2-4-2023 21:00,SAT,21.00,$6.13,$16.74,$2.40,$0.00,"9,898.34",57.0,5.8,2.56,6.98,-$10.61,-$10.61,-63.37%,"-$25,972.45"
2-16-2023 05:00,THU,5.00,$6.14,$12.86,$2.44,$0.00,"9,325.61",69.1,10.4,2.52,5.27,-$6.72,-$6.72,-52.26%,"-$26,702.63"
11-13-2022 14:00,SUN,14.00,$6.20,$61.69,$4.63,$0.00,"9,501.24",57.0,11.5,1.34,13.32,-$55.49,-$55.49,-89.95%,"-$11,678.67"
2-4-2023 20:00,SAT,20.00,$6.24,$17.26,$2.40,$0.00,"9,929.08",57.0,8.1,2.60,7.19,-$11.02,-$11.02,-63.86%,"-$25,961.85"
2-4-2023 23:00,SAT,23.00,$6.30,$15.59,$2.40,$0.00,"9,600.65",57.0,6.9,2.62,6.50,-$9.29,-$9.29,-59.61%,"-$25,995.59"
