Date/Time,Day,Hour,RT Price $/MW,DA Price $/MW,Gas Price $/mmBtu,Gas Basis $/mmBtu,Load ,Temperature °F,Wind Speed MPH,RT Heat Rate ,DA Heat Rate ,Return $,Return $/MW,Return %,Cum. Return $
2-22-2023 03:00,WED,3.00,$1.52,$4.53,$2.10,$0.00,"9,636.24",71.1,13.8,0.73,2.16,-$3.01,-$3.01,-66.39%,"-$13,934.99"
1-15-2023 06:00,SUN,6.00,$1.53,$7.03,$3.44,$0.00,"9,074.29",57.0,5.8,0.44,2.04,-$5.50,-$5.50,-78.27%,"-$11,251.83"
1-3-2023 05:00,TUE,5.00,$1.58,$11.41,$3.55,$0.00,"8,936.51",73.0,5.8,0.45,3.21,-$9.83,-$9.83,-86.15%,"-$10,126.73"
1-15-2023 23:00,SUN,23.00,$1.60,$12.64,$3.44,$0.00,"9,819.24",68.0,9.2,0.47,3.67,-$11.04,-$11.04,-87.34%,"-$11,361.03"
3-3-2023 11:00,FRI,11.00,$1.61,$18.03,$2.68,$0.00,"10,572.64",64.0,18.4,0.60,6.73,-$16.43,-$16.43,-91.10%,"-$13,442.58"
2-10-2023 13:00,FRI,13.00,$1.71,$16.10,$2.40,$0.00,"10,574.20",55.0,16.1,0.71,6.71,-$14.39,-$14.39,-89.38%,"-$13,290.90"
12-14-2022 14:00,WED,14.00,$1.75,$38.19,$7.16,$0.00,"10,573.21",66.0,8.1,0.24,5.33,-$36.44,-$36.44,-95.42%,-$986.06
1-6-2023 13:00,FRI,13.00,$1.77,$16.76,$3.76,$0.00,"10,477.87",75.0,10.4,0.47,4.46,-$14.99,-$14.99,-89.45%,"-$10,099.12"
1-3-2023 01:00,TUE,1.00,$1.85,$11.52,$3.55,$0.00,"9,505.26",73.9,11.5,0.52,3.25,-$9.67,-$9.67,-83.96%,"-$10,090.88"
12-14-2022 15:00,WED,15.00,$1.86,$37.27,$7.16,$0.00,"10,631.95",66.9,11.5,0.26,5.21,-$35.41,-$35.41,-95.00%,"-$1,021.46"
1-25-2023 15:00,WED,15.00,$1.90,$20.41,$3.34,$0.00,"10,440.53",50.0,11.5,0.57,6.11,-$18.51,-$18.51,-90.69%,"-$11,666.02"
1-19-2023 03:00,THU,3.00,$1.95,$17.61,$3.11,$0.00,"8,284.67",48.9,3.5,0.63,5.66,-$15.66,-$15.66,-88.94%,"-$11,074.22"
2-22-2023 04:00,WED,4.00,$2.08,$4.67,$2.10,$0.00,"9,593.63",72.0,17.3,0.99,2.22,-$2.59,-$2.59,-55.51%,"-$13,937.58"
2-4-2023 14:00,SAT,14.00,$2.21,$13.74,$2.40,$0.00,"9,663.83",60.1,3.5,0.92,5.73,-$11.53,-$11.53,-83.92%,"-$12,868.78"
1-12-2023 13:00,THU,13.00,$2.25,$20.51,$3.35,$0.00,"10,536.07",61.0,16.1,0.67,6.12,-$18.26,-$18.26,-89.02%,"-$10,901.92"
2-9-2023 15:00,THU,15.00,$2.28,$16.02,$2.42,$0.00,"10,265.75",71.1,5.8,0.94,6.62,-$13.74,-$13.74,-85.77%,"-$13,090.60"
12-28-2022 22:00,WED,22.00,$2.30,$20.16,$4.90,$0.00,"9,408.71",63.0,8.1,0.47,4.11,-$17.86,-$17.86,-88.58%,"-$9,608.20"
2-14-2023 06:00,TUE,6.00,$2.37,$4.63,$2.40,$0.00,"9,168.53",66.0,18.4,0.99,1.93,-$2.27,-$2.27,-48.92%,"-$13,702.22"
11-11-2022 06:00,FRI,6.00,$2.41,$23.31,$4.63,$0.00,"9,618.77",64.0,3.5,0.52,5.03,-$20.91,-$20.91,-89.68%,-$167.42
12-13-2022 02:00,TUE,2.00,$2.42,$20.14,$6.72,$0.00,"9,459.09",69.1,12.7,0.36,3.00,-$17.72,-$17.72,-88.00%,-$875.06
2-4-2023 22:00,SAT,22.00,$2.43,$16.16,$2.40,$0.00,"9,819.73",50.0,4.6,1.01,6.73,-$13.73,-$13.73,-84.98%,"-$12,969.02"
12-31-2022 22:00,SAT,22.00,$2.47,$15.11,$3.70,$0.00,"9,164.46",63.0,5.8,0.67,4.08,-$12.64,-$12.64,-83.67%,"-$9,929.58"
12-31-2022 08:00,SAT,8.00,$2.53,$17.64,$3.70,$0.00,"8,342.30",55.9,3.5,0.68,4.77,-$15.12,-$15.12,-85.69%,"-$9,800.03"
12-29-2022 05:00,THU,5.00,$2.58,$11.25,$4.12,$0.00,"7,822.46",64.9,4.6,0.63,2.73,-$8.68,-$8.68,-77.11%,"-$9,688.49"
12-14-2022 16:00,WED,16.00,$2.66,$40.78,$7.16,$0.00,"10,691.64",66.9,15.0,0.37,5.70,-$38.12,-$38.12,-93.48%,"-$1,059.59"
5-28-2022 04:00,SAT,4.00,$2.80,$30.02,$8.27,$0.00,"10,946.21",66.0,0.0,0.34,3.63,-$27.23,-$27.23,-90.69%,"$11,005.43"
12-31-2022 07:00,SAT,7.00,$2.81,$17.15,$3.70,$0.00,"8,152.62",55.0,3.5,0.76,4.64,-$14.35,-$14.35,-83.64%,"-$9,784.91"
5-29-2022 08:00,SUN,8.00,$2.88,$27.16,$8.27,$0.00,"11,696.61",78.1,6.9,0.35,3.28,-$24.28,-$24.28,-89.40%,"$9,664.74"
1-14-2023 17:00,SAT,17.00,$2.92,$11.46,$3.44,$0.00,"9,790.42",57.9,12.7,0.85,3.33,-$8.54,-$8.54,-74.50%,"-$11,256.28"
3-17-2023 06:00,FRI,6.00,$2.94,$17.08,$2.45,$0.00,"9,051.21",46.9,13.8,1.20,6.97,-$14.14,-$14.14,-82.79%,"-$13,791.04"
11-13-2022 15:00,SUN,15.00,$2.98,$27.66,$4.63,$0.00,"9,501.25",59.0,6.9,0.64,5.97,-$24.68,-$24.68,-89.24%,"-$1,111.34"
2-9-2023 17:00,THU,17.00,$3.01,$15.44,$2.42,$0.00,"10,293.01",69.1,11.5,1.24,6.38,-$12.43,-$12.43,-80.51%,"-$13,118.27"
5-25-2022 01:00,WED,1.00,$3.02,$59.92,$8.77,$0.00,"11,805.73",73.0,5.8,0.34,6.83,-$56.91,-$56.91,-94.97%,"$4,474.76"
12-31-2022 01:00,SAT,1.00,$3.10,$18.40,$3.70,$0.00,"8,381.73",54.0,0.0,0.84,4.97,-$15.30,-$15.30,-83.14%,"-$9,699.61"
1-3-2023 06:00,TUE,6.00,$3.25,$16.33,$3.55,$0.00,"9,290.55",72.0,3.5,0.92,4.60,-$13.08,-$13.08,-80.10%,"-$10,139.81"
11-25-2022 07:00,FRI,7.00,$3.27,$42.33,$6.46,$0.00,"8,723.63",59.0,13.8,0.51,6.55,-$39.07,-$39.07,-92.29%,"-$1,278.79"
